tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-0404,Indian Wells Masters,Hard,96,M,20260304,363,206173,2.0,,Jannik Sinner,R,191.0,ITA,24.5,210530,25.0,,Learner Tien,L,180.0,USA,20.2,6-1 6-2,3,QF,66.0,10.0,1.0,48.0,30.0,25.0,10.0,8.0,4.0,4.0,4.0,5.0,49.0,29.0,14.0,10.0,7.0,1.0,5.0,2.0,10400.0,27.0,1685.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,362,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,22.8,134770,13.0,,Casper Ruud,R,183.0,NOR,27.1,6-1 7-6(2),3,R16,90.0,7.0,1.0,48.0,33.0,29.0,10.0,9.0,0.0,0.0,8.0,0.0,79.0,52.0,33.0,10.0,10.0,5.0,8.0,1.0,13550.0,13.0,2625.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,361,111815,27.0,,Cameron Norrie,L,188.0,GBR,30.5,208014,,Q,Rinky Hijikata,R,178.0,AUS,25.0,6-4 6-2,3,R16,76.0,3.0,2.0,53.0,32.0,23.0,15.0,9.0,1.0,1.0,8.0,2.0,49.0,29.0,22.0,8.0,9.0,3.0,6.0,29.0,1603.0,117.0,547.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,360,207733,14.0,,Jack Draper,L,193.0,GBR,24.1,104925,3.0,,Novak Djokovic,R,188.0,SRB,38.7,4-6 6-4 7-6(5),3,R16,155.0,13.0,5.0,103.0,66.0,49.0,16.0,16.0,3.0,6.0,4.0,2.0,94.0,62.0,40.0,21.0,16.0,4.0,7.0,14.0,2510.0,3.0,5280.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,359,106421,11.0,,Daniil Medvedev,R,198.0,RUS,30.0,210506,,,Alex Michelsen,R,193.0,USA,21.5,6-2 6-4,3,R16,87.0,9.0,2.0,68.0,53.0,38.0,6.0,9.0,4.0,5.0,1.0,1.0,59.0,39.0,21.0,9.0,9.0,6.0,10.0,11.0,3360.0,44.0,1085.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,358,209950,30.0,,Arthur Fils,R,185.0,FRA,21.7,200000,9.0,,Felix Auger Aliassime,R,193.0,CAN,25.5,6-3 7-6(9),3,R16,111.0,5.0,1.0,70.0,43.0,34.0,17.0,11.0,3.0,4.0,6.0,2.0,72.0,53.0,37.0,10.0,10.0,3.0,5.0,32.0,1440.0,9.0,3950.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,357,100644,4.0,,Alexander Zverev,R,198.0,GER,28.8,126207,21.0,,Frances Tiafoe,R,188.0,USA,28.1,6-3 6-4,3,R16,89.0,14.0,1.0,63.0,44.0,34.0,9.0,10.0,2.0,2.0,6.0,3.0,60.0,38.0,24.0,13.0,9.0,1.0,3.0,4.0,4555.0,22.0,1870.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,356,210530,25.0,,Learner Tien,L,180.0,USA,20.2,200221,18.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.7,4-6 6-1 7-6(4),3,R16,128.0,10.0,4.0,114.0,69.0,50.0,23.0,15.0,4.0,5.0,8.0,4.0,87.0,62.0,41.0,12.0,14.0,0.0,2.0,27.0,1685.0,19.0,2190.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,355,206173,2.0,,Jannik Sinner,R,191.0,ITA,24.5,211663,,,Joao Fonseca,R,185.0,BRA,19.5,7-6(6) 7-6(4),3,R16,121.0,15.0,1.0,75.0,44.0,38.0,16.0,12.0,1.0,2.0,9.0,3.0,81.0,57.0,42.0,14.0,12.0,3.0,4.0,2.0,10400.0,35.0,1240.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,354,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,22.8,126239,26.0,,Arthur Rinderknech,R,196.0,FRA,30.6,6-7(6) 6-3 6-2,3,R32,138.0,3.0,3.0,86.0,65.0,51.0,11.0,15.0,3.0,4.0,11.0,2.0,101.0,73.0,47.0,11.0,14.0,7.0,11.0,1.0,13550.0,28.0,1617.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,353,134770,13.0,,Casper Ruud,R,183.0,NOR,27.1,200473,24.0,,Valentin Vacherot,R,193.0,MON,27.2,3-6 6-3 6-4,3,R32,120.0,5.0,2.0,82.0,61.0,44.0,13.0,14.0,4.0,5.0,12.0,6.0,82.0,52.0,41.0,14.0,14.0,3.0,5.0,13.0,2625.0,26.0,1691.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,352,208014,,Q,Rinky Hijikata,R,178.0,AUS,25.0,122330,10.0,,Alexander Bublik,R,196.0,KAZ,28.7,6-7(3) 7-6(3) 6-3,3,R32,155.0,8.0,3.0,115.0,73.0,56.0,24.0,17.0,0.0,0.0,19.0,5.0,121.0,80.0,62.0,18.0,16.0,6.0,7.0,117.0,547.0,10.0,3405.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,351,111815,27.0,,Cameron Norrie,L,188.0,GBR,30.5,200282,6.0,,Alex De Minaur,R,183.0,AUS,27.0,6-4 6-4,3,R32,99.0,2.0,0.0,70.0,41.0,31.0,15.0,10.0,6.0,7.0,5.0,4.0,57.0,35.0,23.0,10.0,10.0,1.0,4.0,29.0,1603.0,6.0,4235.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,350,104925,3.0,,Novak Djokovic,R,188.0,SRB,38.7,206499,,,Aleksandar Kovacevic,R,183.0,USA,27.5,6-4 1-6 6-4,3,R32,122.0,6.0,4.0,70.0,44.0,33.0,16.0,13.0,2.0,4.0,16.0,1.0,96.0,54.0,42.0,20.0,14.0,4.0,6.0,3.0,5280.0,72.0,771.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,349,207733,14.0,,Jack Draper,L,193.0,GBR,24.1,202103,19.0,,Francisco Cerundolo,R,185.0,ARG,27.5,6-1 7-5,3,R32,78.0,4.0,4.0,51.0,34.0,27.0,7.0,9.0,2.0,4.0,1.0,3.0,66.0,39.0,21.0,13.0,10.0,8.0,14.0,14.0,2510.0,20.0,2170.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,348,106421,11.0,,Daniil Medvedev,R,198.0,RUS,30.0,202104,,,Sebastian Baez,R,170.0,ARG,25.1,6-4 6-0,3,R32,78.0,3.0,1.0,52.0,39.0,30.0,7.0,8.0,4.0,4.0,0.0,0.0,62.0,48.0,26.0,5.0,8.0,9.0,13.0,11.0,3360.0,53.0,940.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,347,210506,,,Alex Michelsen,R,193.0,USA,21.5,126203,7.0,,Taylor Fritz,R,196.0,USA,28.3,6-4 7-6(6),3,R32,99.0,9.0,1.0,78.0,55.0,40.0,13.0,11.0,7.0,8.0,12.0,0.0,77.0,54.0,39.0,9.0,11.0,7.0,9.0,44.0,1085.0,7.0,4220.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,346,209950,30.0,,Arthur Fils,R,185.0,FRA,21.7,105916,,,Marton Fucsovics,R,188.0,HUN,34.0,6-3 7-5,3,R32,83.0,4.0,0.0,55.0,33.0,27.0,17.0,11.0,0.0,0.0,10.0,4.0,63.0,36.0,31.0,10.0,10.0,6.0,8.0,32.0,1440.0,56.0,916.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,345,200000,9.0,,Felix Auger Aliassime,R,193.0,CAN,25.5,209113,,,Gabriel Diallo,R,203.0,CAN,24.4,6-7(5) 6-3 6-3,3,R32,147.0,9.0,5.0,96.0,62.0,50.0,19.0,15.0,3.0,4.0,11.0,0.0,90.0,71.0,47.0,10.0,15.0,3.0,7.0,9.0,3950.0,38.0,1175.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,344,126207,21.0,,Frances Tiafoe,R,188.0,USA,28.1,207925,15.0,,Flavio Cobolli,R,183.0,ITA,23.8,6-1 6-2,3,R32,67.0,7.0,1.0,56.0,33.0,27.0,12.0,8.0,5.0,5.0,1.0,0.0,43.0,25.0,13.0,7.0,7.0,5.0,9.0,22.0,1870.0,15.0,2480.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,343,100644,4.0,,Alexander Zverev,R,198.0,GER,28.8,206909,28.0,,Brandon Nakashima,R,188.0,USA,24.5,7-6(2) 5-7 6-4,3,R32,151.0,15.0,2.0,101.0,77.0,62.0,11.0,17.0,4.0,5.0,17.0,2.0,105.0,77.0,62.0,11.0,17.0,3.0,4.0,4.0,4555.0,30.0,1535.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,342,210530,25.0,,Learner Tien,L,180.0,USA,20.2,210097,8.0,,Ben Shelton,L,193.0,USA,23.3,7-6(3) 4-6 6-3,3,R32,129.0,15.0,10.0,106.0,71.0,58.0,18.0,16.0,5.0,6.0,8.0,3.0,100.0,63.0,45.0,23.0,15.0,7.0,8.0,27.0,1685.0,8.0,4010.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,341,200221,18.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.7,210150,12.0,,Jakub Mensik,R,193.0,CZE,20.4,6-2 4-6 6-2,3,R32,125.0,3.0,0.0,74.0,51.0,36.0,14.0,13.0,6.0,8.0,8.0,5.0,78.0,46.0,34.0,10.0,13.0,5.0,10.0,19.0,2190.0,12.0,2650.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,340,211663,,,Joao Fonseca,R,185.0,BRA,19.5,126205,23.0,,Tommy Paul,R,185.0,USA,28.7,6-2 6-3,3,R32,82.0,2.0,0.0,50.0,33.0,24.0,11.0,9.0,0.0,1.0,2.0,2.0,58.0,39.0,23.0,6.0,8.0,6.0,10.0,35.0,1240.0,24.0,1815.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,339,206173,2.0,,Jannik Sinner,R,191.0,ITA,24.5,133430,,,Denis Shapovalov,L,185.0,CAN,26.8,6-3 6-2,3,R32,71.0,6.0,2.0,43.0,33.0,28.0,4.0,9.0,0.0,1.0,2.0,7.0,56.0,34.0,21.0,5.0,8.0,4.0,8.0,2.0,10400.0,39.0,1160.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,338,207989,1.0,,Carlos Alcaraz,R,183.0,ESP,22.8,105777,,,Grigor Dimitrov,R,191.0,BUL,34.7,6-2 6-3,3,R64,66.0,6.0,2.0,49.0,35.0,27.0,10.0,9.0,1.0,1.0,1.0,5.0,48.0,29.0,22.0,5.0,8.0,1.0,4.0,1.0,13550.0,42.0,1105.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,337,126239,26.0,,Arthur Rinderknech,R,196.0,FRA,30.6,207678,,,Juan Manuel Cerundolo,L,183.0,ARG,24.2,W/O,3,R64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1617.0,70.0,778.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,336,200473,24.0,,Valentin Vacherot,R,193.0,MON,27.2,132686,,,Nuno Borges,R,185.0,POR,29.0,7-5 7-5,3,R64,94.0,17.0,4.0,65.0,47.0,37.0,11.0,12.0,2.0,3.0,6.0,3.0,83.0,58.0,40.0,11.0,12.0,8.0,11.0,26.0,1691.0,49.0,1020.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,335,134770,13.0,,Casper Ruud,R,183.0,NOR,27.1,207686,,,Alexander Shevchenko,R,185.0,KAZ,25.2,6-1 7-6(4),3,R64,86.0,5.0,0.0,62.0,39.0,26.0,20.0,10.0,3.0,3.0,9.0,2.0,56.0,36.0,23.0,11.0,9.0,4.0,6.0,13.0,2625.0,88.0,659.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,334,122330,10.0,,Alexander Bublik,R,196.0,KAZ,28.7,200240,,LL,Vit Kopriva,R,178.0,CZE,28.7,3-6 7-6(3) 6-2,3,R64,125.0,10.0,1.0,79.0,51.0,39.0,19.0,14.0,2.0,4.0,8.0,8.0,113.0,71.0,43.0,22.0,15.0,8.0,11.0,10.0,3405.0,62.0,848.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,333,208014,,Q,Rinky Hijikata,R,178.0,AUS,25.0,209260,20.0,,Luciano Darderi,R,183.0,ITA,24.0,4-6 6-2 6-4,3,R64,128.0,11.0,5.0,77.0,39.0,31.0,23.0,14.0,2.0,4.0,5.0,2.0,94.0,55.0,35.0,21.0,14.0,5.0,9.0,117.0,547.0,21.0,2104.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,332,111815,27.0,,Cameron Norrie,L,188.0,GBR,30.5,111456,,Q,Mackenzie Mcdonald,R,178.0,USA,30.8,6-2 6-3,3,R64,81.0,9.0,2.0,57.0,36.0,29.0,11.0,9.0,5.0,6.0,2.0,2.0,61.0,39.0,23.0,7.0,8.0,3.0,7.0,29.0,1603.0,126.0,498.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,331,200282,6.0,,Alex De Minaur,R,183.0,AUS,27.0,200624,,,Sebastian Korda,R,196.0,USA,25.6,4-6 6-4 6-4,3,R64,140.0,8.0,4.0,101.0,59.0,37.0,27.0,15.0,5.0,7.0,6.0,3.0,91.0,54.0,39.0,17.0,15.0,4.0,7.0,6.0,4235.0,37.0,1220.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,330,104925,3.0,,Novak Djokovic,R,188.0,SRB,38.7,111794,,,Kamil Majchrzak,R,180.0,POL,30.1,4-6 6-1 6-2,3,R64,132.0,5.0,5.0,81.0,54.0,42.0,12.0,13.0,3.0,5.0,3.0,1.0,99.0,62.0,39.0,14.0,12.0,11.0,16.0,3.0,5280.0,57.0,895.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,329,206499,,,Aleksandar Kovacevic,R,183.0,USA,27.5,144895,31.0,,Corentin Moutet,L,180.0,FRA,26.8,6-1 6-4,3,R64,100.0,2.0,0.0,69.0,42.0,30.0,14.0,9.0,3.0,3.0,4.0,5.0,53.0,36.0,25.0,4.0,8.0,3.0,6.0,72.0,771.0,33.0,1383.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,328,202103,19.0,,Francisco Cerundolo,R,185.0,ARG,27.5,126127,,Q,Benjamin Bonzi,R,183.0,FRA,29.7,6-4 5-7 7-6(5),3,R64,149.0,6.0,8.0,115.0,70.0,51.0,21.0,17.0,9.0,13.0,4.0,0.0,109.0,88.0,57.0,8.0,17.0,7.0,11.0,20.0,2170.0,111.0,564.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,327,207733,14.0,,Jack Draper,L,193.0,GBR,24.1,105138,,,Roberto Bautista Agut,R,183.0,ESP,37.8,3-6 6-3 6-2,3,R64,105.0,9.0,2.0,70.0,40.0,35.0,17.0,13.0,6.0,7.0,1.0,1.0,73.0,59.0,39.0,6.0,13.0,4.0,7.0,14.0,2510.0,93.0,645.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,326,106421,11.0,,Daniil Medvedev,R,198.0,RUS,30.0,126214,,,Alejandro Tabilo,L,188.0,CHI,28.7,6-4 6-2,3,R64,70.0,6.0,1.0,51.0,43.0,31.0,5.0,9.0,0.0,0.0,3.0,0.0,57.0,38.0,28.0,4.0,9.0,5.0,8.0,11.0,3360.0,40.0,1138.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,325,202104,,,Sebastian Baez,R,170.0,ARG,25.1,208103,22.0,,Jiri Lehecka,R,185.0,CZE,24.3,6-4 6-1,3,R64,71.0,0.0,2.0,51.0,36.0,25.0,9.0,8.0,3.0,4.0,2.0,0.0,50.0,34.0,18.0,6.0,9.0,2.0,7.0,53.0,940.0,23.0,1850.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,324,210506,,,Alex Michelsen,R,193.0,USA,21.5,200005,32.0,,Ugo Humbert,L,188.0,FRA,27.6,7-5 6-7(5) 7-6(6),3,R64,166.0,6.0,3.0,117.0,76.0,59.0,24.0,18.0,2.0,3.0,12.0,4.0,112.0,77.0,63.0,15.0,18.0,4.0,6.0,44.0,1085.0,34.0,1285.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,323,126203,7.0,,Taylor Fritz,R,196.0,USA,28.3,207985,,,Jacob Fearnley,R,183.0,GBR,24.6,6-3 6-7(8) 6-1,3,R64,133.0,20.0,1.0,95.0,68.0,54.0,15.0,15.0,3.0,4.0,5.0,6.0,99.0,65.0,44.0,15.0,13.0,5.0,9.0,7.0,4220.0,87.0,662.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,322,105916,,,Marton Fucsovics,R,188.0,HUN,34.0,207518,5.0,,Lorenzo Musetti,R,185.0,ITA,23.9,7-5 6-1,3,R64,88.0,4.0,2.0,58.0,36.0,29.0,12.0,10.0,1.0,2.0,1.0,2.0,65.0,41.0,27.0,7.0,9.0,7.0,11.0,56.0,916.0,5.0,4405.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,321,209950,30.0,,Arthur Fils,R,185.0,FRA,21.7,209976,,Q,Dino Prizmic,R,188.0,CRO,20.5,6-2 3-2 RET,3,R64,65.0,1.0,1.0,36.0,21.0,15.0,11.0,6.0,3.0,3.0,0.0,5.0,44.0,21.0,13.0,11.0,7.0,4.0,7.0,32.0,1440.0,119.0,541.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,320,209113,,,Gabriel Diallo,R,203.0,CAN,24.4,126094,17.0,,Andrey Rublev,R,188.0,RUS,28.3,6-7(4) 7-6(1) 6-3,3,R64,172.0,12.0,6.0,120.0,82.0,64.0,13.0,17.0,2.0,5.0,6.0,3.0,106.0,64.0,44.0,24.0,16.0,3.0,7.0,38.0,1175.0,17.0,2400.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,319,200000,9.0,,Felix Auger Aliassime,R,193.0,CAN,25.5,104792,,WC,Gael Monfils,R,193.0,FRA,39.4,6-7(5) 6-3 6-4,3,R64,136.0,14.0,4.0,98.0,64.0,52.0,20.0,16.0,2.0,2.0,12.0,5.0,91.0,65.0,48.0,17.0,15.0,3.0,5.0,9.0,3950.0,148.0,410.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,318,207925,15.0,,Flavio Cobolli,R,183.0,ITA,23.8,200175,,,Miomir Kecmanovic,R,183.0,SRB,26.5,3-6 6-3 6-4,3,R64,117.0,13.0,8.0,84.0,43.0,33.0,21.0,14.0,2.0,4.0,1.0,2.0,86.0,45.0,33.0,20.0,14.0,9.0,12.0,15.0,2480.0,58.0,875.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,317,126207,21.0,,Frances Tiafoe,R,188.0,USA,28.1,202385,,,Jenson Brooksby,R,188.0,USA,25.3,6-4 6-2,3,R64,83.0,6.0,1.0,53.0,30.0,27.0,11.0,9.0,2.0,3.0,6.0,1.0,60.0,36.0,26.0,6.0,9.0,3.0,7.0,22.0,1870.0,41.0,1135.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,316,206909,28.0,,Brandon Nakashima,R,188.0,USA,24.5,200116,,,Camilo Ugo Carabelli,R,185.0,ARG,26.7,6-3 6-4,3,R64,73.0,13.0,0.0,49.0,38.0,33.0,7.0,10.0,0.0,0.0,3.0,1.0,50.0,36.0,26.0,7.0,9.0,5.0,7.0,30.0,1535.0,67.0,790.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,315,100644,4.0,,Alexander Zverev,R,198.0,GER,28.8,126610,,,Matteo Berrettini,R,196.0,ITA,29.8,6-3 6-4,3,R64,71.0,4.0,1.0,46.0,35.0,31.0,9.0,10.0,0.0,0.0,5.0,2.0,52.0,38.0,29.0,7.0,9.0,3.0,5.0,4.0,4555.0,66.0,820.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,314,210097,8.0,,Ben Shelton,L,193.0,USA,23.3,124187,,,Reilly Opelka,R,211.0,USA,28.5,6-7(3) 7-6(4) 6-3,3,R64,132.0,11.0,6.0,98.0,60.0,52.0,26.0,17.0,0.0,0.0,23.0,5.0,103.0,70.0,54.0,20.0,16.0,2.0,3.0,8.0,4010.0,68.0,786.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,313,210530,25.0,,Learner Tien,L,180.0,USA,20.2,200443,,,Adam Walton,R,183.0,AUS,26.8,7-6(3) 7-6(8),3,R64,104.0,9.0,4.0,82.0,46.0,36.0,23.0,12.0,2.0,3.0,11.0,0.0,92.0,67.0,47.0,13.0,12.0,4.0,5.0,27.0,1685.0,91.0,650.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,312,200221,18.0,,Alejandro Davidovich Fokina,R,183.0,ESP,26.7,208260,,WC,Zachary Svajda,R,175.0,USA,23.2,7-6(0) 6-2,3,R64,79.0,8.0,1.0,63.0,42.0,33.0,11.0,10.0,5.0,7.0,10.0,3.0,58.0,37.0,23.0,9.0,10.0,4.0,8.0,19.0,2190.0,99.0,614.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,311,210150,12.0,,Jakub Mensik,R,193.0,CZE,20.4,106218,,,Marcos Giron,R,180.0,USA,32.6,7-5 7-6(4),3,R64,104.0,12.0,3.0,88.0,54.0,41.0,15.0,12.0,9.0,10.0,2.0,2.0,69.0,44.0,32.0,13.0,12.0,1.0,3.0,12.0,2650.0,69.0,780.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,310,211663,,,Joao Fonseca,R,185.0,BRA,19.5,111575,16.0,,Karen Khachanov,R,198.0,RUS,29.7,4-6 7-6(7) 6-4,3,R64,135.0,11.0,3.0,93.0,66.0,53.0,13.0,16.0,4.0,7.0,12.0,3.0,97.0,59.0,44.0,22.0,16.0,1.0,4.0,35.0,1240.0,16.0,2450.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,309,126205,23.0,,Tommy Paul,R,185.0,USA,28.7,200267,,,Zizou Bergs,R,185.0,BEL,26.7,6-1 6-2,3,R64,68.0,1.0,1.0,39.0,22.0,17.0,13.0,7.0,3.0,3.0,3.0,4.0,57.0,26.0,15.0,11.0,8.0,4.0,9.0,24.0,1815.0,47.0,1030.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,308,133430,,,Denis Shapovalov,L,185.0,CAN,26.8,144869,29.0,,Tomas Martin Etcheverry,R,196.0,ARG,26.6,6-3 2-6 7-6(5),3,R64,158.0,14.0,9.0,99.0,64.0,46.0,15.0,15.0,3.0,6.0,4.0,0.0,102.0,65.0,42.0,20.0,14.0,8.0,10.0,39.0,1160.0,31.0,1445.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,307,206173,2.0,,Jannik Sinner,R,191.0,ITA,24.5,207494,,Q,Dalibor Svrcina,R,178.0,CZE,23.4,6-1 6-1,3,R64,64.0,2.0,2.0,38.0,26.0,21.0,9.0,7.0,1.0,1.0,1.0,4.0,56.0,38.0,17.0,9.0,7.0,7.0,12.0,2.0,10400.0,109.0,569.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,306,105777,,,Grigor Dimitrov,R,191.0,BUL,34.7,209279,,,Terence Atmane,L,193.0,FRA,24.1,6-4 5-7 6-4,3,R128,145.0,3.0,2.0,94.0,58.0,43.0,17.0,16.0,2.0,6.0,10.0,8.0,117.0,63.0,46.0,21.0,16.0,11.0,16.0,42.0,1105.0,52.0,958.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,305,207678,,,Juan Manuel Cerundolo,L,183.0,ARG,24.2,122298,,,Botic Van De Zandschulp,R,191.0,NED,30.4,7-6(3) 6-7(5) 6-3,3,R128,162.0,12.0,1.0,128.0,88.0,61.0,19.0,17.0,4.0,7.0,4.0,9.0,102.0,65.0,47.0,18.0,16.0,1.0,5.0,70.0,778.0,59.0,873.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,304,132686,,,Nuno Borges,R,185.0,POR,29.0,207182,,,Emilio Nava,R,185.0,USA,24.2,7-6(9) 7-5,3,R128,110.0,3.0,2.0,79.0,49.0,43.0,18.0,12.0,5.0,5.0,12.0,3.0,94.0,61.0,43.0,18.0,12.0,9.0,10.0,49.0,1020.0,75.0,753.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,303,207686,,,Alexander Shevchenko,R,185.0,KAZ,25.2,200647,,Q,Sho Shimabukuro,R,180.0,JPN,28.5,6-4 3-6 6-2,3,R128,130.0,8.0,0.0,91.0,48.0,35.0,24.0,13.0,4.0,5.0,6.0,10.0,91.0,46.0,33.0,23.0,14.0,4.0,7.0,88.0,659.0,113.0,554.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,302,200240,,LL,Vit Kopriva,R,178.0,CZE,28.7,210116,,WC,Michael Zheng,R,188.0,USA,22.0,7-6(1) 7-5,3,R128,129.0,3.0,8.0,83.0,47.0,32.0,16.0,12.0,4.0,8.0,1.0,2.0,99.0,65.0,37.0,12.0,12.0,5.0,10.0,62.0,848.0,145.0,414.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,301,208014,,Q,Rinky Hijikata,R,178.0,AUS,25.0,208353,,Q,Francesco Maestrelli,R,196.0,ITA,23.1,7-6(5) 6-4,3,R128,107.0,5.0,2.0,76.0,44.0,32.0,20.0,11.0,4.0,5.0,7.0,2.0,71.0,52.0,40.0,7.0,11.0,6.0,8.0,117.0,547.0,114.0,553.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,300,111456,,Q,Mackenzie Mcdonald,R,178.0,USA,30.8,208286,,,Matteo Arnaldi,R,185.0,ITA,25.0,6-0 6-1,3,R128,62.0,2.0,0.0,51.0,27.0,18.0,16.0,7.0,5.0,5.0,2.0,5.0,34.0,14.0,6.0,7.0,6.0,2.0,7.0,126.0,498.0,85.0,665.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,299,200624,,,Sebastian Korda,R,196.0,USA,25.6,207681,,,Francisco Comesana,R,178.0,ARG,25.4,7-5 6-0,3,R128,78.0,0.0,2.0,49.0,29.0,22.0,7.0,9.0,1.0,4.0,1.0,1.0,58.0,35.0,14.0,8.0,9.0,4.0,11.0,37.0,1220.0,82.0,694.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,298,111794,,,Kamil Majchrzak,R,180.0,POL,30.1,208659,,,Giovanni Mpetshi Perricard,R,203.0,FRA,22.6,6-3 1-6 7-5,3,R128,106.0,6.0,1.0,75.0,52.0,39.0,11.0,14.0,0.0,3.0,11.0,7.0,90.0,63.0,48.0,7.0,14.0,4.0,7.0,57.0,895.0,54.0,930.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,297,206499,,,Aleksandar Kovacevic,R,183.0,USA,27.5,128034,,,Hubert Hurkacz,R,196.0,POL,29.0,7-6(6) 7-6(4),3,R128,111.0,9.0,4.0,82.0,56.0,44.0,15.0,12.0,2.0,3.0,10.0,5.0,85.0,58.0,43.0,13.0,12.0,2.0,3.0,72.0,771.0,71.0,775.0
2026-0404,Indian Wells Masters,Hard,96,M,20260304,296,126127,,Q,Benjamin Bonzi,R,183.0,FRA,29.7,208316,,,Valentin Royer,R,188.0,FRA,24.7,6-4 6-3,3,R128,76.0,1.0,0.0,48.0,38.0,29.0,5.0,9.0,3.0,4.0,4.0,1.0,60.0,40.0,25.0,9.0,10.0,1.0,5.0,111.0,564.0,60.0,872.0
