tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-609,Indian Wells,Hard,96,PM,20260304,188,221333,,,Solana Sierra,R,,ARG,21.7,220548,,,Peyton Stearns,R,,USA,24.4,7-5 7-5,3,R128,96.0,5.0,4.0,75.0,50.0,36.0,12.0,12.0,6.0,8.0,3.0,2.0,59.0,31.0,21.0,17.0,12.0,0.0,4.0,65,980,48.0,1237.0
2026-609,Indian Wells,Hard,96,PM,20260304,187,211701,,,Katerina Siniakova,R,174.0,CZE,29.8,213550,,,Sofia Kenin,R,170.0,USA,27.3,1-6 6-4 6-1,3,R128,111.0,5.0,3.0,73.0,40.0,28.0,17.0,12.0,3.0,6.0,2.0,7.0,82.0,59.0,38.0,10.0,12.0,8.0,12.0,44,1269,45.0,1267.0
2026-609,Indian Wells,Hard,96,PM,20260304,184,221909,,,Ashlyn Krueger,R,185.0,USA,21.8,202663,,,Magda Linette,R,171.0,POL,34.0,6-1 6-4,3,R128,79.0,1.0,4.0,56.0,37.0,26.0,11.0,9.0,3.0,4.0,1.0,3.0,55.0,37.0,22.0,5.0,8.0,6.0,10.0,82,849,49.0,1234.0
2026-609,Indian Wells,Hard,96,PM,20260304,183,201696,,,Laura Siegemund,R,168.0,GER,37.9,238075,,,Petra Marcinko,U,,CRO,20.2,3-6 6-3 6-4,3,R128,167.0,2.0,3.0,116.0,91.0,52.0,12.0,14.0,7.0,11.0,5.0,4.0,104.0,70.0,42.0,15.0,14.0,12.0,17.0,55,1110,72.0,902.0
2026-609,Indian Wells,Hard,96,PM,20260304,180,214388,,,Anna Bondar,R,,HUN,28.7,221039,,,Elsa Jacquemot,R,,FRA,22.8,7-6(5) 7-5,3,R128,131.0,4.0,0.0,76.0,49.0,30.0,14.0,12.0,2.0,6.0,3.0,3.0,87.0,56.0,37.0,11.0,12.0,5.0,10.0,66,978,63.0,1026.0
2026-609,Indian Wells,Hard,96,PM,20260304,179,222045,,,Antonia Ruzic,R,,CRO,23.1,206108,,WC,Jennifer Brady,R,178.0,USA,30.8,3-6 6-4 6-2,3,R128,123.0,5.0,4.0,91.0,64.0,41.0,11.0,13.0,6.0,10.0,4.0,2.0,85.0,55.0,31.0,15.0,14.0,5.0,11.0,57,1075,801.0,40.0
2026-609,Indian Wells,Hard,96,PM,20260304,176,260172,,WC,Lilli Tagger,U,,AUT,18.0,219875,,,Varvara Gracheva,R,,FRA,25.5,6-2 6-4,3,R128,82.0,5.0,3.0,55.0,36.0,27.0,11.0,9.0,5.0,6.0,0.0,8.0,57.0,27.0,17.0,13.0,9.0,6.0,10.0,119,673,58.0,1072.0
2026-609,Indian Wells,Hard,96,PM,20260304,175,215037,,Q,Kayla Day,L,173.0,USA,26.4,215936,,,Francesca Jones,R,,GBR,25.4,6-3 6-1,3,R128,73.0,4.0,2.0,50.0,35.0,28.0,8.0,8.0,5.0,5.0,0.0,1.0,47.0,36.0,21.0,4.0,8.0,2.0,6.0,187,386,93.0,806.0
2026-902,Miami,Hard,96,PM,20260317,300,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.8,221103,4.0,,Coco Gauff,R,175.0,USA,22.0,6-2 4-6 6-3,3,F,129.0,3.0,0.0,78.0,47.0,35.0,19.0,13.0,1.0,2.0,5.0,7.0,98.0,65.0,43.0,15.0,14.0,7.0,11.0,1,11025,4.0,6748.0
2026-902,Miami,Hard,96,PM,20260317,299,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.8,214981,3.0,,Elena Rybakina,R,184.0,KAZ,26.7,6-4 6-3,3,SF,79.0,9.0,0.0,51.0,29.0,24.0,12.0,10.0,0.0,2.0,2.0,1.0,63.0,40.0,23.0,10.0,9.0,4.0,8.0,1,11025,2.0,7783.0
2026-902,Miami,Hard,96,PM,20260317,298,221103,4.0,,Coco Gauff,R,175.0,USA,22.0,214096,13.0,,Karolina Muchova,R,178.0,CZE,29.5,6-1 6-1,3,SF,89.0,1.0,5.0,55.0,35.0,27.0,7.0,7.0,7.0,8.0,0.0,1.0,61.0,41.0,21.0,4.0,7.0,5.0,11.0,4,6748,14.0,2668.0
2026-902,Miami,Hard,96,PM,20260317,297,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.8,221024,,,Hailey Baptiste,R,,USA,24.3,6-4 6-4,3,QF,80.0,4.0,3.0,58.0,38.0,30.0,10.0,10.0,4.0,5.0,6.0,5.0,55.0,27.0,22.0,12.0,10.0,1.0,4.0,1,11025,45.0,1244.0
2026-902,Miami,Hard,96,PM,20260317,296,214981,3.0,,Elena Rybakina,R,184.0,KAZ,26.7,202468,5.0,,Jessica Pegula,R,170.0,USA,32.0,2-6 6-3 6-4,3,QF,135.0,15.0,4.0,112.0,69.0,46.0,22.0,14.0,8.0,10.0,7.0,3.0,86.0,54.0,40.0,16.0,13.0,6.0,8.0,2,7783,5.0,6678.0
2026-902,Miami,Hard,96,PM,20260317,295,221103,4.0,,Coco Gauff,R,175.0,USA,22.0,202505,12.0,,Belinda Bencic,R,175.0,SUI,29.0,6-3 1-6 6-3,3,QF,135.0,5.0,4.0,69.0,41.0,30.0,9.0,12.0,1.0,5.0,3.0,0.0,90.0,67.0,42.0,11.0,11.0,8.0,11.0,4,6748,12.0,2803.0
2026-902,Miami,Hard,96,PM,20260317,294,214096,13.0,,Karolina Muchova,R,178.0,CZE,29.5,239475,10.0,,Victoria Mboko,R,,CAN,19.5,7-5 7-6(5),3,QF,107.0,5.0,1.0,83.0,58.0,42.0,16.0,12.0,2.0,2.0,7.0,3.0,76.0,59.0,42.0,10.0,12.0,1.0,2.0,14,2668,9.0,3351.0
2026-902,Miami,Hard,96,PM,20260317,293,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.8,221012,23.0,,Qinwen Zheng,R,,CHN,23.4,6-3 6-4,3,R16,85.0,4.0,1.0,64.0,42.0,32.0,12.0,10.0,3.0,4.0,8.0,5.0,58.0,23.0,19.0,14.0,9.0,2.0,5.0,1,11025,26.0,1553.0
2026-902,Miami,Hard,96,PM,20260317,292,221024,,,Hailey Baptiste,R,,USA,24.3,211533,25.0,,Jelena Ostapenko,R,177.0,LAT,28.7,6-3 6-4,3,R16,83.0,11.0,2.0,69.0,41.0,28.0,18.0,10.0,9.0,10.0,2.0,0.0,60.0,40.0,28.0,6.0,9.0,5.0,8.0,45,1244,24.0,1655.0
2026-902,Miami,Hard,96,PM,20260317,291,214981,3.0,,Elena Rybakina,R,184.0,KAZ,26.7,221883,,Q,Talia Gibson,R,,AUS,21.7,6-2 6-2,3,R16,64.0,8.0,0.0,44.0,32.0,27.0,6.0,8.0,1.0,1.0,1.0,1.0,50.0,31.0,16.0,10.0,8.0,3.0,7.0,2,7783,68.0,950.0
2026-902,Miami,Hard,96,PM,20260317,290,202468,5.0,,Jessica Pegula,R,170.0,USA,32.0,211713,34.0,,Jaqueline Cristian,R,180.0,ROU,27.7,6-4 6-1,3,R16,68.0,6.0,0.0,39.0,24.0,20.0,12.0,8.0,0.0,0.0,4.0,3.0,63.0,35.0,21.0,14.0,9.0,9.0,13.0,5,6678,36.0,1367.0
2026-902,Miami,Hard,96,PM,20260317,289,202505,12.0,,Belinda Bencic,R,175.0,SUI,29.0,216153,6.0,,Amanda Anisimova,R,180.0,USA,24.5,6-2 6-2,3,R16,78.0,2.0,1.0,53.0,46.0,34.0,3.0,8.0,1.0,1.0,2.0,3.0,54.0,38.0,20.0,7.0,8.0,3.0,7.0,12,2803,6.0,6180.0
2026-902,Miami,Hard,96,PM,20260317,288,221103,4.0,,Coco Gauff,R,175.0,USA,22.0,201514,,,Sorana Cirstea,R,176.0,ROU,35.9,6-4 3-6 6-2,3,R16,119.0,1.0,6.0,82.0,61.0,40.0,6.0,13.0,4.0,9.0,1.0,1.0,91.0,66.0,32.0,13.0,14.0,6.0,13.0,4,6748,35.0,1374.0
2026-902,Miami,Hard,96,PM,20260317,287,239475,10.0,,Victoria Mboko,R,,CAN,19.5,259799,8.0,,Mirra Andreeva,R,,RUS,18.8,7-6(4) 4-6 6-0,3,R16,137.0,8.0,10.0,93.0,64.0,51.0,12.0,14.0,3.0,4.0,6.0,4.0,104.0,59.0,38.0,24.0,14.0,6.0,9.0,9,3351,10.0,3066.0
2026-902,Miami,Hard,96,PM,20260317,286,214096,13.0,,Karolina Muchova,R,178.0,CZE,29.5,223253,31.0,,Alexandra Eala,L,173.0,PHI,20.8,6-0 6-2,3,R16,60.0,0.0,1.0,36.0,25.0,20.0,8.0,7.0,0.0,0.0,0.0,2.0,42.0,22.0,8.0,10.0,7.0,0.0,5.0,14,2668,29.0,1525.0
2026-902,Miami,Hard,96,PM,20260317,285,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.8,216083,,,Caty Mcnally,R,,USA,24.3,6-4 6-2,3,R32,85.0,3.0,2.0,62.0,43.0,29.0,9.0,9.0,1.0,3.0,3.0,4.0,58.0,38.0,21.0,6.0,9.0,3.0,8.0,1,11025,72.0,903.0
2026-902,Miami,Hard,96,PM,20260317,284,221012,23.0,,Qinwen Zheng,R,,CHN,23.4,201619,15.0,,Madison Keys,R,178.0,USA,31.0,4-6 6-2 6-4,3,R32,137.0,11.0,3.0,93.0,57.0,42.0,18.0,14.0,10.0,12.0,4.0,5.0,89.0,58.0,42.0,13.0,14.0,9.0,13.0,26,1553,18.0,2026.0
2026-902,Miami,Hard,96,PM,20260317,283,221024,,,Hailey Baptiste,R,,USA,24.3,202494,9.0,,Elina Svitolina,R,174.0,UKR,31.5,6-3 7-5,3,R32,98.0,3.0,4.0,78.0,40.0,29.0,17.0,11.0,6.0,9.0,1.0,3.0,58.0,27.0,15.0,13.0,10.0,1.0,6.0,45,1244,8.0,4020.0
2026-902,Miami,Hard,96,PM,20260317,282,211533,25.0,,Jelena Ostapenko,R,177.0,LAT,28.7,211148,7.0,,Jasmine Paolini,R,160.0,ITA,30.1,5-7 6-2 7-5,3,R32,153.0,12.0,7.0,97.0,59.0,39.0,15.0,16.0,3.0,9.0,8.0,4.0,120.0,80.0,41.0,18.0,16.0,10.0,18.0,24,1655,7.0,4232.0
2026-902,Miami,Hard,96,PM,20260317,281,214981,3.0,,Elena Rybakina,R,184.0,KAZ,26.7,216146,27.0,,Marta Kostyuk,R,175.0,UKR,23.7,6-3 6-4,3,R32,81.0,1.0,2.0,59.0,33.0,28.0,15.0,10.0,3.0,3.0,3.0,3.0,58.0,31.0,22.0,14.0,9.0,4.0,6.0,2,7783,28.0,1528.0
2026-902,Miami,Hard,96,PM,20260317,280,221883,,Q,Talia Gibson,R,,AUS,21.7,260300,18.0,,Iva Jovic,R,,USA,18.2,6-2 6-2,3,R32,72.0,2.0,1.0,42.0,26.0,20.0,13.0,8.0,0.0,0.0,3.0,3.0,53.0,32.0,16.0,12.0,8.0,4.0,8.0,68,950,17.0,2070.0
2026-902,Miami,Hard,96,PM,20260317,279,211713,34.0,,Jaqueline Cristian,R,180.0,ROU,27.7,206420,11.0,,Ekaterina Alexandrova,R,175.0,RUS,31.3,6-3 4-6 7-6(5),3,R32,158.0,3.0,2.0,96.0,59.0,39.0,18.0,15.0,2.0,6.0,7.0,6.0,112.0,74.0,50.0,14.0,16.0,8.0,13.0,36,1367,11.0,2918.0
2026-902,Miami,Hard,96,PM,20260317,278,202468,5.0,,Jessica Pegula,R,170.0,USA,32.0,220367,26.0,,Leylah Fernandez,L,168.0,CAN,23.5,6-2 6-2,3,R32,66.0,7.0,2.0,47.0,31.0,25.0,10.0,8.0,2.0,2.0,2.0,2.0,55.0,35.0,22.0,6.0,8.0,4.0,8.0,5,6678,25.0,1598.0
2026-902,Miami,Hard,96,PM,20260317,277,216153,6.0,,Amanda Anisimova,R,180.0,USA,24.5,263857,,Q,Yuliia Starodubtseva,R,,UKR,26.0,6-4 6-2,3,R32,83.0,3.0,2.0,57.0,32.0,25.0,11.0,9.0,1.0,3.0,0.0,3.0,53.0,36.0,21.0,4.0,9.0,3.0,8.0,6,6180,108.0,751.0
2026-902,Miami,Hard,96,PM,20260317,276,202505,12.0,,Belinda Bencic,R,175.0,SUI,29.0,223670,20.0,,Diana Shnaider,L,,RUS,21.9,6-3 6-3,3,R32,84.0,2.0,1.0,59.0,40.0,28.0,12.0,9.0,6.0,6.0,0.0,4.0,54.0,40.0,29.0,3.0,9.0,1.0,4.0,12,2803,20.0,1898.0
2026-902,Miami,Hard,96,PM,20260317,275,201514,,,Sorana Cirstea,R,176.0,ROU,35.9,210722,21.0,,Elise Mertens,R,179.0,BEL,30.3,6-3 6-2,3,R32,78.0,3.0,0.0,66.0,43.0,27.0,14.0,9.0,6.0,7.0,2.0,2.0,48.0,26.0,17.0,10.0,8.0,7.0,11.0,35,1374,19.0,1936.0
2026-902,Miami,Hard,96,PM,20260317,274,221103,4.0,,Coco Gauff,R,175.0,USA,22.0,219917,,,Alycia Parks,R,185.0,USA,25.2,3-6 6-0 6-1,3,R32,110.0,6.0,8.0,89.0,53.0,36.0,17.0,11.0,14.0,16.0,5.0,8.0,79.0,42.0,27.0,12.0,11.0,7.0,13.0,4,6748,105.0,764.0
2026-902,Miami,Hard,96,PM,20260317,273,259799,8.0,,Mirra Andreeva,R,,RUS,18.8,213631,32.0,,Marie Bouzkova,R,180.0,CZE,27.6,7-6(4) 6-2,3,R32,119.0,1.0,2.0,74.0,49.0,33.0,12.0,10.0,4.0,7.0,1.0,4.0,72.0,45.0,27.0,10.0,10.0,2.0,7.0,10,3066,32.0,1425.0
2026-902,Miami,Hard,96,PM,20260317,272,239475,10.0,,Victoria Mboko,R,,CAN,19.5,220435,,Q,Anastasia Zakharova,R,,RUS,24.1,6-1 7-5,3,R32,87.0,4.0,5.0,62.0,42.0,33.0,12.0,10.0,3.0,3.0,1.0,4.0,68.0,46.0,28.0,10.0,9.0,3.0,6.0,9,3351,74.0,899.0
2026-902,Miami,Hard,96,PM,20260317,271,214096,13.0,,Karolina Muchova,R,178.0,CZE,29.5,211107,,,Katie Boulter,R,180.0,GBR,29.6,6-3 7-5,3,R32,91.0,6.0,1.0,68.0,44.0,31.0,17.0,11.0,3.0,4.0,1.0,3.0,56.0,34.0,21.0,13.0,10.0,2.0,5.0,14,2668,67.0,957.0
2026-902,Miami,Hard,96,PM,20260317,270,223253,31.0,,Alexandra Eala,L,173.0,PHI,20.8,202663,,,Magda Linette,R,171.0,POL,34.0,6-3 7-6(2),3,R32,108.0,1.0,2.0,64.0,39.0,28.0,19.0,11.0,1.0,2.0,1.0,2.0,66.0,37.0,27.0,15.0,10.0,3.0,5.0,29,1525,50.0,1209.0
2026-902,Miami,Hard,96,PM,20260317,269,214544,1.0,,Aryna Sabalenka,R,182.0,BLR,27.8,215983,,,Ann Li,R,170.0,USA,25.7,7-6(5) 6-4,3,R64,102.0,5.0,1.0,74.0,53.0,34.0,14.0,11.0,4.0,6.0,6.0,0.0,87.0,52.0,35.0,19.0,11.0,12.0,15.0,1,11025,39.0,1333.0
2026-902,Miami,Hard,96,PM,20260317,268,216083,,,Caty Mcnally,R,,USA,24.3,216133,29.0,,Xin Yu Wang,R,182.0,CHN,24.4,6-4 1-6 6-0,3,R64,115.0,1.0,2.0,61.0,49.0,32.0,8.0,11.0,1.0,4.0,3.0,4.0,88.0,61.0,36.0,11.0,12.0,5.0,10.0,72,903,34.0,1383.0
2026-902,Miami,Hard,96,PM,20260317,267,221012,23.0,,Qinwen Zheng,R,,CHN,23.4,201585,,WC,Sloane Stephens,R,170.0,USA,32.9,6-3 6-2,3,R64,79.0,7.0,3.0,45.0,19.0,16.0,17.0,9.0,0.0,1.0,1.0,4.0,68.0,45.0,29.0,6.0,8.0,2.0,6.0,26,1553,717.0,54.0
2026-902,Miami,Hard,96,PM,20260317,266,201619,15.0,,Madison Keys,R,178.0,USA,31.0,211817,,,Elena Gabriela Ruse,R,,ROU,28.3,6-0 6-3,3,R64,67.0,2.0,0.0,47.0,34.0,27.0,7.0,8.0,5.0,5.0,0.0,4.0,54.0,38.0,21.0,5.0,7.0,5.0,9.0,18,2026,73.0,900.0
2026-902,Miami,Hard,96,PM,20260317,265,202494,9.0,,Elina Svitolina,R,174.0,UKR,31.5,263644,,WC,Emerson Jones,R,,AUS,17.6,6-2 6-4,3,R64,69.0,9.0,2.0,62.0,32.0,26.0,17.0,9.0,1.0,1.0,1.0,1.0,56.0,38.0,26.0,7.0,9.0,4.0,7.0,8,4020,147.0,532.0
2026-902,Miami,Hard,96,PM,20260317,264,221024,,,Hailey Baptiste,R,,USA,24.3,214643,19.0,,Liudmila Samsonova,R,180.0,RUS,27.3,6-3 7-5,3,R64,124.0,6.0,3.0,80.0,37.0,23.0,21.0,11.0,3.0,7.0,0.0,9.0,79.0,42.0,25.0,11.0,10.0,1.0,7.0,45,1244,22.0,1845.0
2026-902,Miami,Hard,96,PM,20260317,263,211533,25.0,,Jelena Ostapenko,R,177.0,LAT,28.7,215035,,,Dayana Yastremska,R,175.0,UKR,25.8,6-4 6-4,3,R64,89.0,2.0,4.0,61.0,36.0,26.0,14.0,10.0,4.0,5.0,2.0,4.0,64.0,31.0,20.0,19.0,10.0,3.0,6.0,24,1655,54.0,1140.0
2026-902,Miami,Hard,96,PM,20260317,262,211148,7.0,,Jasmine Paolini,R,160.0,ITA,30.1,203501,,WC,Taylor Townsend,L,170.0,USA,29.9,6-3 1-6 6-2,3,R64,102.0,3.0,1.0,80.0,55.0,34.0,14.0,12.0,6.0,9.0,5.0,0.0,68.0,51.0,32.0,10.0,12.0,2.0,6.0,7,4232,80.0,874.0
2026-902,Miami,Hard,96,PM,20260317,261,214981,3.0,,Elena Rybakina,R,184.0,KAZ,26.7,201709,,,Yulia Putintseva,R,163.0,KAZ,31.1,6-3 6-3,3,R64,77.0,9.0,2.0,58.0,36.0,27.0,12.0,9.0,2.0,3.0,1.0,0.0,59.0,50.0,27.0,5.0,9.0,4.0,8.0,2,7783,75.0,896.0
2026-902,Miami,Hard,96,PM,20260317,260,216146,27.0,,Marta Kostyuk,R,175.0,UKR,23.7,215872,,LL,Kamilla Rakhimova,R,,UZB,24.5,6-2 6-4,3,R64,73.0,5.0,7.0,46.0,24.0,19.0,8.0,9.0,2.0,5.0,0.0,5.0,53.0,32.0,16.0,8.0,9.0,7.0,13.0,28,1528,82.0,869.0
2026-902,Miami,Hard,96,PM,20260317,259,260300,18.0,,Iva Jovic,R,,USA,18.2,211651,,,Paula Badosa,R,180.0,ESP,28.3,6-2 6-1,3,R64,76.0,2.0,0.0,52.0,37.0,25.0,8.0,7.0,6.0,7.0,3.0,10.0,58.0,29.0,21.0,4.0,8.0,8.0,14.0,17,2070,100.0,797.0
2026-902,Miami,Hard,96,PM,20260317,258,221883,,Q,Talia Gibson,R,,AUS,21.7,211768,16.0,,Naomi Osaka,R,180.0,JPN,28.4,7-5 6-4,3,R64,87.0,5.0,4.0,70.0,46.0,36.0,12.0,11.0,4.0,4.0,13.0,1.0,60.0,34.0,29.0,11.0,11.0,2.0,4.0,68,950,15.0,2434.0
2026-902,Miami,Hard,96,PM,20260317,257,206420,11.0,,Ekaterina Alexandrova,R,175.0,RUS,31.3,260172,,WC,Lilli Tagger,U,,AUT,18.0,6-3 6-3,3,R64,65.0,2.0,2.0,49.0,27.0,20.0,14.0,9.0,0.0,1.0,4.0,3.0,47.0,33.0,22.0,4.0,9.0,3.0,7.0,11,2918,115.0,708.0
2026-902,Miami,Hard,96,PM,20260317,256,211713,34.0,,Jaqueline Cristian,R,180.0,ROU,27.7,220548,,,Peyton Stearns,R,,USA,24.4,6-4 7-5,3,R64,108.0,6.0,2.0,70.0,49.0,33.0,9.0,11.0,3.0,6.0,3.0,5.0,75.0,52.0,32.0,9.0,11.0,4.0,9.0,36,1367,47.0,1237.0
2026-902,Miami,Hard,96,PM,20260317,255,220367,26.0,,Leylah Fernandez,L,168.0,CAN,23.5,221407,,,Oksana Selekhmeteva,L,,RUS,23.1,7-6(1) 3-6 6-1,3,R64,145.0,3.0,5.0,106.0,67.0,45.0,17.0,14.0,9.0,13.0,2.0,6.0,89.0,61.0,39.0,12.0,14.0,5.0,10.0,25,1598,71.0,912.0
2026-902,Miami,Hard,96,PM,20260317,254,202468,5.0,,Jessica Pegula,R,170.0,USA,32.0,215936,,,Francesca Jones,R,,GBR,25.4,6-1 3-0 RET,3,R64,38.0,4.0,0.0,24.0,13.0,12.0,7.0,5.0,0.0,0.0,1.0,0.0,19.0,14.0,5.0,1.0,4.0,0.0,3.0,5,6678,93.0,815.0
2026-902,Miami,Hard,96,PM,20260317,253,216153,6.0,,Amanda Anisimova,R,180.0,USA,24.5,201548,,,Ajla Tomljanovic,R,180.0,AUS,32.8,6-1 5-7 6-4,3,R64,132.0,2.0,4.0,82.0,51.0,23.0,18.0,14.0,2.0,8.0,2.0,11.0,97.0,54.0,29.0,15.0,15.0,5.0,14.0,6,6180,81.0,872.0
2026-902,Miami,Hard,96,PM,20260317,252,263857,,Q,Yuliia Starodubtseva,R,,UKR,26.0,213710,30.0,,Cristina Bucsa,R,,ESP,28.2,6-2 3-2 RET,3,R64,65.0,2.0,1.0,41.0,28.0,19.0,7.0,6.0,3.0,4.0,0.0,3.0,39.0,22.0,13.0,4.0,7.0,1.0,5.0,108,751,30.0,1446.0
2026-902,Miami,Hard,96,PM,20260317,251,223670,20.0,,Diana Shnaider,L,,RUS,21.9,238184,,,Tereza Valentova,U,,CZE,19.0,7-6(7) 7-6(3),3,R64,139.0,0.0,5.0,89.0,51.0,38.0,16.0,12.0,3.0,6.0,2.0,8.0,104.0,71.0,42.0,17.0,12.0,7.0,10.0,20,1898,49.0,1217.0
2026-902,Miami,Hard,96,PM,20260317,250,202505,12.0,,Belinda Bencic,R,175.0,SUI,29.0,220309,,,Zeynep Sonmez,R,,TUR,23.8,6-3 6-2,3,R64,69.0,0.0,2.0,47.0,27.0,18.0,14.0,8.0,0.0,1.0,3.0,1.0,49.0,30.0,15.0,7.0,9.0,1.0,6.0,12,2803,83.0,866.0
2026-902,Miami,Hard,96,PM,20260317,249,201514,,,Sorana Cirstea,R,176.0,ROU,35.9,222328,14.0,,Linda Noskova,R,,CZE,21.3,6-2 3-6 6-4,3,R64,116.0,7.0,4.0,91.0,60.0,38.0,16.0,14.0,7.0,11.0,9.0,6.0,89.0,48.0,30.0,19.0,13.0,11.0,16.0,35,1374,13.0,2801.0
2026-902,Miami,Hard,96,PM,20260317,248,210722,21.0,,Elise Mertens,R,179.0,BEL,30.3,220722,,Q,Elvina Kalieva,R,,USA,22.6,6-2 6-0,3,R64,64.0,7.0,3.0,40.0,21.0,20.0,10.0,7.0,2.0,2.0,0.0,8.0,49.0,23.0,12.0,9.0,7.0,4.0,9.0,19,1936,154.0,484.0
2026-902,Miami,Hard,96,PM,20260317,247,219917,,,Alycia Parks,R,185.0,USA,25.2,206289,33.0,,Maria Sakkari,R,172.0,GRE,30.6,6-3 6-3,3,R64,86.0,5.0,4.0,63.0,35.0,25.0,16.0,9.0,6.0,6.0,0.0,3.0,57.0,43.0,27.0,7.0,9.0,6.0,9.0,105,764,33.0,1410.0
2026-902,Miami,Hard,96,PM,20260317,246,221103,4.0,,Coco Gauff,R,175.0,USA,22.0,220714,,,Elisabetta Cocciaretto,R,,ITA,25.1,3-6 6-4 6-3,3,R64,135.0,2.0,11.0,83.0,56.0,43.0,9.0,14.0,3.0,7.0,4.0,4.0,102.0,61.0,38.0,19.0,14.0,9.0,14.0,4,6748,44.0,1255.0
2026-902,Miami,Hard,96,PM,20260317,245,259799,8.0,,Mirra Andreeva,R,,RUS,18.8,220520,,,Mccartney Kessler,R,,USA,26.6,6-1 6-7(3) 6-1,3,R64,118.0,6.0,4.0,73.0,51.0,39.0,10.0,12.0,1.0,2.0,2.0,6.0,94.0,59.0,33.0,14.0,14.0,3.0,10.0,10,3066,51.0,1168.0
2026-902,Miami,Hard,96,PM,20260317,244,213631,32.0,,Marie Bouzkova,R,180.0,CZE,27.6,221039,,,Elsa Jacquemot,R,,FRA,22.8,6-2 6-2,3,R64,85.0,0.0,4.0,60.0,49.0,34.0,6.0,8.0,6.0,7.0,0.0,3.0,47.0,36.0,18.0,3.0,8.0,2.0,7.0,32,1425,62.0,1021.0
2026-902,Miami,Hard,96,PM,20260317,243,220435,,Q,Anastasia Zakharova,R,,RUS,24.1,214939,22.0,,Anna Kalinskaya,R,175.0,RUS,27.2,3-6 6-1 7-5,3,R64,132.0,1.0,3.0,96.0,58.0,36.0,23.0,14.0,4.0,6.0,2.0,4.0,85.0,50.0,35.0,15.0,14.0,6.0,10.0,74,899,21.0,1868.0
2026-902,Miami,Hard,96,PM,20260317,242,239475,10.0,,Victoria Mboko,R,,CAN,19.5,215020,,,Anna Blinkova,R,179.0,RUS,27.5,6-2 6-0,3,R64,59.0,4.0,1.0,49.0,29.0,18.0,13.0,7.0,1.0,2.0,0.0,4.0,39.0,24.0,7.0,5.0,7.0,1.0,7.0,9,3351,92.0,820.0
2026-902,Miami,Hard,96,PM,20260317,241,214096,13.0,,Karolina Muchova,R,178.0,CZE,29.5,215785,,,Camila Osorio,R,162.0,COL,24.2,4-6 6-2 7-5,3,R64,154.0,6.0,4.0,81.0,49.0,37.0,17.0,15.0,2.0,5.0,0.0,13.0,119.0,78.0,50.0,15.0,15.0,11.0,16.0,14,2668,58.0,1071.0
2026-902,Miami,Hard,96,PM,20260317,240,211107,,,Katie Boulter,R,180.0,GBR,29.6,220704,17.0,,Clara Tauson,R,182.0,DEN,23.2,6-7(4) 6-4 1-0 RET,3,R64,110.0,1.0,7.0,79.0,48.0,33.0,14.0,12.0,3.0,6.0,6.0,4.0,81.0,50.0,31.0,11.0,12.0,4.0,8.0,67,957,16.0,2095.0
2026-902,Miami,Hard,96,PM,20260317,239,223253,31.0,,Alexandra Eala,L,173.0,PHI,20.8,201696,,,Laura Siegemund,R,168.0,GER,38.0,6-7(6) 6-3 6-3,3,R64,200.0,2.0,3.0,108.0,74.0,53.0,16.0,15.0,4.0,6.0,3.0,5.0,127.0,93.0,55.0,16.0,15.0,16.0,21.0,29,1525,53.0,1143.0
2026-902,Miami,Hard,96,PM,20260317,238,202663,,,Magda Linette,R,171.0,POL,34.0,216347,2.0,,Iga Swiatek,R,176.0,POL,24.7,1-6 7-5 6-3,3,R64,130.0,5.0,4.0,88.0,51.0,38.0,19.0,14.0,2.0,4.0,4.0,3.0,81.0,51.0,37.0,19.0,14.0,6.0,8.0,50,1209,3.0,7413.0
2026-902,Miami,Hard,96,PM,20260317,236,215983,,,Ann Li,R,170.0,USA,25.7,214040,,Q,Kimberly Birrell,R,170.0,AUS,27.8,6-2 2-6 6-3,3,R128,106.0,7.0,3.0,73.0,43.0,33.0,16.0,13.0,1.0,4.0,1.0,5.0,88.0,56.0,35.0,15.0,12.0,10.0,14.0,39,1333,70.0,915.0
2026-902,Miami,Hard,96,PM,20260317,235,216083,,,Caty Mcnally,R,,USA,24.3,214119,,Q,Rebeka Masarova,R,186.0,ESP,26.6,6-2 7-5,3,R128,91.0,0.0,4.0,56.0,37.0,30.0,8.0,10.0,2.0,3.0,3.0,2.0,57.0,31.0,22.0,12.0,10.0,5.0,9.0,72,903,113.0,730.0
