date,sport,odds_source,category,home_team,away_team,market,selection,ai_probability,bookmaker_odds,implied_probability,value,confidence,ia_badge,reliable_only,safety_score,safety_level,football_trap_signal,learning_adjustment,calibration_adjustment,threshold_profile,decision_status,refusal_reason,decision_reason,home_recent_form,away_recent_form,home_recent_attack,away_recent_attack,home_recent_defense,away_recent_defense,football_data_quality,decision,bankroll,stake_percent,kelly_fraction,suggested_stake,bet_mode,home_elo,away_elo,elo_diff,home_xg,away_xg,draw_probability,draw_hunter,score_exact_alert,scorer_prediction,over_25,under_25,btts_yes,btts_no,top_scores,tennis_engine_score,tennis_form_home,tennis_form_away,tennis_edge,priority,score_exact_1,score_exact_1_proba,score_exact_2,score_exact_2_proba,score_exact_3,score_exact_3_proba,result,won,stake,profit,flat_stake,flat_profit,backtest_match_date,actual_result
2026-05-02 15:00:00,B1,historical-backtest,football,Westerlo,Oud-Heverlee Leuven,Away Win,Oud-Heverlee Leuven,0.2396,3.75,0.2667,-0.1015,A EVITER,NO BET,False,53.56,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 24.0% | MARCHE JUSTE | Source historical-backtest,0.58,0.29,1.12,0.5,0.62,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1520.8,1425.3,160.5,1.2,0.77,0.3013,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.3152,0.6848,0.3752,0.6248,"[('1-0', 0.1357), ('1-1', 0.1135), ('0-0', 0.1074), ('0-1', 0.0899), ('2-0', 0.0846)]",0.0,0.0,0.0,0.0,97.11,1-0,13.57,1-1,11.35,0-0,10.74,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:00:00,D
2026-05-02 15:00:00,SC0,historical-backtest,football,Dundee,St Mirren,Home Win,Dundee,0.4178,2.45,0.4082,0.0237,A EVITER,WATCHLIST,False,78.27,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 2.4% | Proba IA 41.8% | Source historical-backtest,0.42,0.29,1.88,0.75,1.88,1.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1445.4,1430.9,79.5,1.55,1.07,0.2539,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4866,0.5134,0.5175,0.4825,"[('1-1', 0.115), ('1-0', 0.1068), ('2-1', 0.0894), ('2-0', 0.0811), ('0-1', 0.0752)]",0.0,0.0,0.0,0.0,156.59,1-1,11.5,1-0,10.68,2-1,8.94,WIN,1,0.0,0.0,1.0,1.4500000000000002,2026-05-02 15:00:00,H
2026-05-02 15:00:00,SC0,historical-backtest,football,Dundee,St Mirren,Draw,Draw,0.2755,3.25,0.3077,-0.1045,A EVITER,WATCHLIST,False,54.07,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 27.6% | MARCHE JUSTE | Source historical-backtest,0.42,0.29,1.88,0.75,1.88,1.62,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1445.4,1430.9,79.5,1.55,1.07,0.2539,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4866,0.5134,0.5175,0.4825,"[('1-1', 0.115), ('1-0', 0.1068), ('2-1', 0.0894), ('2-0', 0.0811), ('0-1', 0.0752)]",0.0,0.0,0.0,0.0,100.39,1-1,11.5,1-0,10.68,2-1,8.94,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:00:00,H
2026-05-02 15:00:00,SC0,historical-backtest,football,Dundee,St Mirren,Away Win,St Mirren,0.3067,2.75,0.3636,-0.1567,A EVITER,NO BET,False,59.38,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 30.7% | Source historical-backtest,0.42,0.29,1.88,0.75,1.88,1.62,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1445.4,1430.9,79.5,1.55,1.07,0.2539,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4866,0.5134,0.5175,0.4825,"[('1-1', 0.115), ('1-0', 0.1068), ('2-1', 0.0894), ('2-0', 0.0811), ('0-1', 0.0752)]",0.0,0.0,0.0,0.0,110.54,1-1,11.5,1-0,10.68,2-1,8.94,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:00:00,H
2026-05-02 15:00:00,E0,historical-backtest,football,Wolves,Sunderland,Home Win,Wolves,0.3138,3.1,0.3226,-0.0271,A EVITER,NO BET,False,68.06,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 31.4% | Source historical-backtest,0.33,0.42,1.0,1.12,1.75,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1390.6,1520.9,-65.3,1.28,1.17,0.2728,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4433,0.5567,0.4979,0.5021,"[('1-1', 0.1184), ('1-0', 0.103), ('0-1', 0.0894), ('2-1', 0.0801), ('1-2', 0.0684)]",0.0,0.0,0.0,0.0,124.06,1-1,11.84,1-0,10.3,0-1,8.94,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:00:00,D
2026-05-02 15:00:00,E0,historical-backtest,football,Wolves,Sunderland,Draw,Draw,0.2786,3.2,0.3125,-0.1084,A EVITER,WATCHLIST,False,54.2,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 27.9% | MARCHE JUSTE | Source historical-backtest,0.33,0.42,1.0,1.12,1.75,1.88,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1390.6,1520.9,-65.3,1.28,1.17,0.2728,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4433,0.5567,0.4979,0.5021,"[('1-1', 0.1184), ('1-0', 0.103), ('0-1', 0.0894), ('2-1', 0.0801), ('1-2', 0.0684)]",0.0,0.0,0.0,0.0,100.8,1-1,11.84,1-0,10.3,0-1,8.94,WIN,1,0.0,0.0,1.0,2.2,2026-05-02 15:00:00,D
2026-05-02 15:00:00,E0,historical-backtest,football,Wolves,Sunderland,Away Win,Sunderland,0.4075,2.1,0.4762,-0.1442,A EVITER,NO BET,False,68.62,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 40.8% | Source historical-backtest,0.33,0.42,1.0,1.12,1.75,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1390.6,1520.9,-65.3,1.28,1.17,0.2728,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4433,0.5567,0.4979,0.5021,"[('1-1', 0.1184), ('1-0', 0.103), ('0-1', 0.0894), ('2-1', 0.0801), ('1-2', 0.0684)]",0.0,0.0,0.0,0.0,131.46,1-1,11.84,1-0,10.3,0-1,8.94,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:00:00,D
2026-05-02 15:00:00,SC0,historical-backtest,football,Falkirk,Motherwell,Home Win,Falkirk,0.3745,2.65,0.3774,-0.0076,A EVITER,NO BET,False,72.85,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 37.5% | Source historical-backtest,0.29,0.42,2.0,1.75,2.38,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1500.7,1538.1,27.6,1.65,1.6,0.2322,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.6304,0.3696,0.6448,0.3552,"[('1-1', 0.1122), ('2-1', 0.0913), ('1-2', 0.0824), ('1-0', 0.0676), ('2-0', 0.062)]",0.0,0.0,0.0,0.0,135.49,1-1,11.22,2-1,9.13,1-2,8.24,WIN,1,0.0,0.0,1.0,1.65,2026-05-02 15:00:00,H
2026-05-02 15:00:00,SC0,historical-backtest,football,Falkirk,Motherwell,Draw,Draw,0.2616,3.4,0.2941,-0.1106,A EVITER,NO BET,False,53.49,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 26.2% | MARCHE JUSTE | Source historical-backtest,0.29,0.42,2.0,1.75,2.38,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1500.7,1538.1,27.6,1.65,1.6,0.2322,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.6304,0.3696,0.6448,0.3552,"[('1-1', 0.1122), ('2-1', 0.0913), ('1-2', 0.0824), ('1-0', 0.0676), ('2-0', 0.062)]",0.0,0.0,0.0,0.0,98.55,1-1,11.22,2-1,9.13,1-2,8.24,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:00:00,H
2026-05-02 15:00:00,SC0,historical-backtest,football,Falkirk,Motherwell,Away Win,Motherwell,0.3639,2.5,0.4,-0.0902,A EVITER,NO BET,False,62.91,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 36.4% | MARCHE JUSTE | Source historical-backtest,0.29,0.42,2.0,1.75,2.38,1.38,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1500.7,1538.1,27.6,1.65,1.6,0.2322,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.6304,0.3696,0.6448,0.3552,"[('1-1', 0.1122), ('2-1', 0.0913), ('1-2', 0.0824), ('1-0', 0.0676), ('2-0', 0.062)]",0.0,0.0,0.0,0.0,119.84,1-1,11.22,2-1,9.13,1-2,8.24,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:00:00,H
2026-05-02 15:15:00,SP1,historical-backtest,football,Valencia,Ath Madrid,Home Win,Valencia,0.499,1.8,0.5556,-0.1018,A EVITER,NO BET,False,72.46,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 49.9% | Source historical-backtest,0.54,0.5,1.38,1.88,1.12,1.75,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1486.0,1584.0,-33.0,1.53,1.2,0.2525,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5137,0.4863,0.5475,0.4525,"[('1-1', 0.1152), ('1-0', 0.0984), ('2-1', 0.0886), ('0-1', 0.076), ('2-0', 0.0739)]",0.0,0.0,0.0,0.0,143.62,1-1,11.52,1-0,9.84,2-1,8.86,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:15:00,A
2026-05-02 15:15:00,SP1,historical-backtest,football,Valencia,Ath Madrid,Draw,Draw,0.2448,3.9,0.2564,-0.0452,A EVITER,NO BET,False,56.09,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 24.5% | MARCHE JUSTE | Source historical-backtest,0.54,0.5,1.38,1.88,1.12,1.75,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1486.0,1584.0,-33.0,1.53,1.2,0.2525,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5137,0.4863,0.5475,0.4525,"[('1-1', 0.1152), ('1-0', 0.0984), ('2-1', 0.0886), ('0-1', 0.076), ('2-0', 0.0739)]",0.0,0.0,0.0,0.0,101.27,1-1,11.52,1-0,9.84,2-1,8.86,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:15:00,A
2026-05-02 15:15:00,SP1,historical-backtest,football,Valencia,Ath Madrid,Away Win,Ath Madrid,0.2562,4.0,0.25,0.0247,A EVITER,WATCHLIST,False,68.59,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 2.5% | Proba IA 25.6% | Source historical-backtest,0.54,0.5,1.38,1.88,1.12,1.75,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1486.0,1584.0,-33.0,1.53,1.2,0.2525,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5137,0.4863,0.5475,0.4525,"[('1-1', 0.1152), ('1-0', 0.0984), ('2-1', 0.0886), ('0-1', 0.076), ('2-0', 0.0739)]",0.0,0.0,0.0,0.0,131.17,1-1,11.52,1-0,9.84,2-1,8.86,WIN,1,0.0,0.0,1.0,3.0,2026-05-02 15:15:00,A
2026-05-02 15:30:00,P1,historical-backtest,football,Moreirense,Estrela,Home Win,Moreirense,0.3832,2.5,0.4,-0.0419,A EVITER,NO BET,False,69.28,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 38.3% | MARCHE JUSTE | Source historical-backtest,0.25,0.21,0.62,0.88,1.5,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1468.9,1402.6,131.3,0.88,0.86,0.3357,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.2534,0.7466,0.3376,0.6624,"[('0-0', 0.124), ('1-0', 0.1213), ('0-1', 0.1122), ('1-1', 0.1107), ('2-0', 0.0608)]",0.0,0.0,0.0,0.0,130.75,0-0,12.4,1-0,12.13,0-1,11.22,WIN,1,0.0,0.0,1.0,1.5,2026-05-02 15:30:00,H
2026-05-02 15:30:00,P1,historical-backtest,football,Moreirense,Estrela,Draw,Draw,0.3112,3.1,0.3226,-0.0352,A EVITER,NUL POSSIBLE,True,63.03,3B - NUL POSSIBLE,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 31.1% | Mode NUL POSSIBLE | MARCHE JUSTE | Source historical-backtest,0.25,0.21,0.62,0.88,1.5,1.25,1,VALUE BET,10.0,0.1,0.0,1.0,NUL POSSIBLE,1468.9,1402.6,131.3,0.88,0.86,0.3357,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.2534,0.7466,0.3376,0.6624,"[('0-0', 0.124), ('1-0', 0.1213), ('0-1', 0.1122), ('1-1', 0.1107), ('2-0', 0.0608)]",0.0,0.0,0.0,0.0,116.33,0-0,12.4,1-0,12.13,0-1,11.22,LOSS,0,1.0,-1.0,1.0,-1.0,2026-05-02 15:30:00,H
2026-05-02 15:30:00,P1,historical-backtest,football,Moreirense,Estrela,Away Win,Estrela,0.3055,2.85,0.3509,-0.1293,A EVITER,NO BET,False,59.33,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 30.6% | Source historical-backtest,0.25,0.21,0.62,0.88,1.5,1.25,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1468.9,1402.6,131.3,0.88,0.86,0.3357,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.2534,0.7466,0.3376,0.6624,"[('0-0', 0.124), ('1-0', 0.1213), ('0-1', 0.1122), ('1-1', 0.1107), ('2-0', 0.0608)]",0.0,0.0,0.0,0.0,110.38,0-0,12.4,1-0,12.13,0-1,11.22,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:30:00,H
2026-05-02 15:30:00,P1,historical-backtest,football,Nacional,AVS,Home Win,Nacional,0.6034,1.42,0.7042,-0.1431,Moyenne,WATCHLIST,False,76.84,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 60.3% | Source historical-backtest,0.42,0.21,0.88,0.38,0.88,1.25,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1432.3,1346.8,150.5,1.08,0.54,0.3313,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.2218,0.7782,0.2756,0.7244,"[('1-0', 0.1592), ('0-0', 0.1392), ('1-1', 0.1013), ('2-0', 0.0908), ('0-1', 0.0863)]",0.0,0.0,0.0,0.0,157.5,1-0,15.92,0-0,13.92,1-1,10.13,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:30:00,A
2026-05-02 15:30:00,P1,historical-backtest,football,Nacional,AVS,Draw,Draw,0.2499,4.33,0.2309,0.0822,A EVITER,WATCHLIST,False,60.95,5 - WATCHLIST,VALUE CLAIRE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 8.2% | Proba IA 25.0% | VALUE CLAIRE | Source historical-backtest,0.42,0.21,0.88,0.38,0.88,1.25,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1432.3,1346.8,150.5,1.08,0.54,0.3313,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.2218,0.7782,0.2756,0.7244,"[('1-0', 0.1592), ('0-0', 0.1392), ('1-1', 0.1013), ('2-0', 0.0908), ('0-1', 0.0863)]",0.0,0.0,0.0,0.0,143.44,1-0,15.92,0-0,13.92,1-1,10.13,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:30:00,A
2026-05-02 15:30:00,P1,historical-backtest,football,Nacional,AVS,Away Win,AVS,0.1466,7.0,0.1429,0.0264,A EVITER,WATCHLIST,False,54.2,6 - NO BET,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 2.6% | Proba IA 14.7% | COTE HAUTE | Source historical-backtest,0.42,0.21,0.88,0.38,0.88,1.25,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1432.3,1346.8,150.5,1.08,0.54,0.3313,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.2218,0.7782,0.2756,0.7244,"[('1-0', 0.1592), ('0-0', 0.1392), ('1-1', 0.1013), ('2-0', 0.0908), ('0-1', 0.0863)]",0.0,0.0,0.0,0.0,102.67,1-0,15.92,0-0,13.92,1-1,10.13,WIN,1,0.0,0.0,1.0,6.0,2026-05-02 15:30:00,A
2026-05-02 15:30:00,N1,historical-backtest,football,Utrecht,NAC Breda,Home Win,Utrecht,0.5678,1.8,0.5556,0.0221,Faible,WATCHLIST,False,89.38,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 2.2% | Proba IA 56.8% | Source historical-backtest,0.71,0.38,2.0,0.88,0.88,1.88,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1561.9,1407.5,219.5,1.73,0.75,0.2332,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.451,0.549,0.4341,0.5659,"[('1-0', 0.1303), ('2-0', 0.1085), ('1-1', 0.1072), ('2-1', 0.0903), ('0-1', 0.065)]",0.0,0.0,0.0,0.0,183.08,1-0,13.03,2-0,10.85,1-1,10.72,WIN,1,0.0,0.0,1.0,0.8,2026-05-02 15:30:00,H
2026-05-02 15:30:00,N1,historical-backtest,football,Utrecht,NAC Breda,Draw,Draw,0.2399,3.9,0.2564,-0.0644,A EVITER,NO BET,False,53.67,6 - NO BET,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 24.0% | MARCHE JUSTE | Source historical-backtest,0.71,0.38,2.0,0.88,0.88,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1561.9,1407.5,219.5,1.73,0.75,0.2332,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.451,0.549,0.4341,0.5659,"[('1-0', 0.1303), ('2-0', 0.1085), ('1-1', 0.1072), ('2-1', 0.0903), ('0-1', 0.065)]",0.0,0.0,0.0,0.0,97.3,1-0,13.03,2-0,10.85,1-1,10.72,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:30:00,H
2026-05-02 15:30:00,N1,historical-backtest,football,Utrecht,NAC Breda,Away Win,NAC Breda,0.1923,4.1,0.2439,-0.2116,A EVITER,NO BET,False,41.58,6 - NO BET,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 19.2% | Source historical-backtest,0.71,0.38,2.0,0.88,0.88,1.88,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1561.9,1407.5,219.5,1.73,0.75,0.2332,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.451,0.549,0.4341,0.5659,"[('1-0', 0.1303), ('2-0', 0.1085), ('1-1', 0.1072), ('2-1', 0.0903), ('0-1', 0.065)]",0.0,0.0,0.0,0.0,75.83,1-0,13.03,2-0,10.85,1-1,10.72,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:30:00,H
2026-05-02 15:30:00,P1,historical-backtest,football,Arouca,Santa Clara,Home Win,Arouca,0.3825,2.75,0.3636,0.052,A EVITER,WATCHLIST,False,80.04,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 5.2% | Proba IA 38.2% | Source historical-backtest,0.38,0.5,1.0,1.12,1.38,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1464.1,1467.5,61.6,1.26,1.03,0.282,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4013,0.5987,0.4606,0.5394,"[('1-1', 0.1235), ('1-0', 0.1181), ('0-1', 0.0945), ('2-1', 0.0824), ('2-0', 0.0767)]",0.0,0.0,0.0,0.0,168.67,1-1,12.35,1-0,11.81,0-1,9.45,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:30:00,D
2026-05-02 15:30:00,P1,historical-backtest,football,Arouca,Santa Clara,Draw,Draw,0.2939,3.1,0.3226,-0.0889,A EVITER,WATCHLIST,False,56.12,5 - WATCHLIST,MARCHE JUSTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 29.4% | MARCHE JUSTE | Source historical-backtest,0.38,0.5,1.0,1.12,1.38,1.12,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1464.1,1467.5,61.6,1.26,1.03,0.282,DRAW POSSIBLE,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4013,0.5987,0.4606,0.5394,"[('1-1', 0.1235), ('1-0', 0.1181), ('0-1', 0.0945), ('2-1', 0.0824), ('2-0', 0.0767)]",0.0,0.0,0.0,0.0,104.75,1-1,12.35,1-0,11.81,0-1,9.45,WIN,1,0.0,0.0,1.0,2.1,2026-05-02 15:30:00,D
2026-05-02 15:30:00,P1,historical-backtest,football,Arouca,Santa Clara,Away Win,Santa Clara,0.3235,2.55,0.3922,-0.175,A EVITER,NO BET,False,60.09,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 32.4% | Source historical-backtest,0.38,0.5,1.0,1.12,1.38,1.12,1,NO BET,10.0,0.0,0.0,0.0,NO BET,1464.1,1467.5,61.6,1.26,1.03,0.282,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.4013,0.5987,0.4606,0.5394,"[('1-1', 0.1235), ('1-0', 0.1181), ('0-1', 0.0945), ('2-1', 0.0824), ('2-0', 0.0767)]",0.0,0.0,0.0,0.0,112.78,1-1,12.35,1-0,11.81,0-1,9.45,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 15:30:00,D
2026-05-02 16:00:00,F1,historical-backtest,football,Paris SG,Lorient,Home Win,Paris SG,0.6871,1.3,0.7692,-0.1068,Forte,WATCHLIST,False,72.36,5 - WATCHLIST,OK,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value negative ou nulle | Proba IA 68.7% | Source historical-backtest,0.62,0.42,2.12,1.38,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1682.0,1522.4,224.6,1.78,0.99,0.2324,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5233,0.4767,0.5224,0.4776,"[('1-1', 0.1074), ('1-0', 0.1056), ('2-1', 0.0924), ('2-0', 0.0893), ('0-1', 0.0638)]",0.0,0.0,0.0,0.0,156.64,1-1,10.74,1-0,10.56,2-1,9.24,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 16:00:00,D
2026-05-02 16:00:00,F1,historical-backtest,football,Paris SG,Lorient,Draw,Draw,0.184,5.75,0.1739,0.0582,A EVITER,WATCHLIST,False,55.43,5 - WATCHLIST,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 5.8% | Proba IA 18.4% | COTE HAUTE | Source historical-backtest,0.62,0.42,2.12,1.38,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1682.0,1522.4,224.6,1.78,0.99,0.2324,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5233,0.4767,0.5224,0.4776,"[('1-1', 0.1074), ('1-0', 0.1056), ('2-1', 0.0924), ('2-0', 0.0893), ('0-1', 0.0638)]",0.0,0.0,0.0,0.0,120.49,1-1,10.74,1-0,10.56,2-1,9.24,WIN,1,0.0,0.0,1.0,4.75,2026-05-02 16:00:00,D
2026-05-02 16:00:00,F1,historical-backtest,football,Paris SG,Lorient,Away Win,Lorient,0.1288,8.0,0.125,0.0308,A EVITER,WATCHLIST,False,53.95,6 - NO BET,COTE HAUTE,BASELINE,BASELINE,MEGA 70%/3% | SAFE 63%/1% | VALUE 58%/3%,,,Value positive 3.1% | Proba IA 12.9% | COTE HAUTE | Source historical-backtest,0.62,0.42,2.12,1.38,1.12,1.38,1,NO BET,10.0,0.0,0.0,0.0,WATCHLIST,1682.0,1522.4,224.6,1.78,0.99,0.2324,NO DRAW SIGNAL,SCORE CALIBRE - PROBA PRUDENTE,A recalculer via player_scorers,0.5233,0.4767,0.5224,0.4776,"[('1-1', 0.1074), ('1-0', 0.1056), ('2-1', 0.0924), ('2-0', 0.0893), ('0-1', 0.0638)]",0.0,0.0,0.0,0.0,102.87,1-1,10.74,1-0,10.56,2-1,9.24,LOSS,0,0.0,-0.0,1.0,-1.0,2026-05-02 16:00:00,D
