date,sport,category,home_team,away_team,market,selection,ai_probability,bookmaker_odds,value,bet_mode,odds_source,result,won,surface,home_matches,away_matches
20260422,Madrid Masters,tennis,Felix Auger Aliassime,Vilius Gaubas,Player 1 Win,Felix Auger Aliassime,0.7998,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,100,14
20260422,Madrid Masters,tennis,Felix Auger Aliassime,Vilius Gaubas,Player 2 Win,Vilius Gaubas,0.2002,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,100,14
20260422,Madrid Masters,tennis,Brandon Nakashima,Alexander Blockx,Player 1 Win,Brandon Nakashima,0.4704,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,83,24
20260422,Madrid Masters,tennis,Brandon Nakashima,Alexander Blockx,Player 2 Win,Alexander Blockx,0.5296,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,83,24
20260422,Madrid Masters,tennis,Luciano Darderi,Juan Manuel Cerundolo,Player 1 Win,Luciano Darderi,0.7393,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,80,29
20260422,Madrid Masters,tennis,Luciano Darderi,Juan Manuel Cerundolo,Player 2 Win,Juan Manuel Cerundolo,0.2607,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,80,29
20260422,Madrid Masters,tennis,Daniel Altmaier,Juan Manuel Cerundolo,Player 1 Win,Daniel Altmaier,0.4648,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,64,30
20260422,Madrid Masters,tennis,Daniel Altmaier,Juan Manuel Cerundolo,Player 2 Win,Juan Manuel Cerundolo,0.5352,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,64,30
20260422,Madrid Masters,tennis,Alexander Blockx,Cristian Garin,Player 1 Win,Alexander Blockx,0.7764,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,25,19
20260422,Madrid Masters,tennis,Alexander Blockx,Cristian Garin,Player 2 Win,Cristian Garin,0.2236,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,25,19
20260422,Madrid Masters,tennis,Sebastian Baez,Vilius Gaubas,Player 1 Win,Sebastian Baez,0.5574,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,67,15
20260422,Madrid Masters,tennis,Sebastian Baez,Vilius Gaubas,Player 2 Win,Vilius Gaubas,0.4426,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,67,15
20260422,Madrid Masters,tennis,Fabian Marozsan,Ethan Quinn,Player 1 Win,Fabian Marozsan,0.5138,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,74,45
20260422,Madrid Masters,tennis,Fabian Marozsan,Ethan Quinn,Player 2 Win,Ethan Quinn,0.4862,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,74,45
20260422,Madrid Masters,tennis,Reilly Opelka,Nicolai Budkov Kjaer,Player 1 Win,Reilly Opelka,0.6858,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,61,18
20260422,Madrid Masters,tennis,Reilly Opelka,Nicolai Budkov Kjaer,Player 2 Win,Nicolai Budkov Kjaer,0.3142,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,61,18
20260422,Madrid Masters,tennis,Adolfo Daniel Vallejo,Grigor Dimitrov,Player 1 Win,Adolfo Daniel Vallejo,0.5561,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,6,39
20260422,Madrid Masters,tennis,Adolfo Daniel Vallejo,Grigor Dimitrov,Player 2 Win,Grigor Dimitrov,0.4439,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,6,39
20260422,Madrid Masters,tennis,Gael Monfils,Camilo Ugo Carabelli,Player 1 Win,Gael Monfils,0.318,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,42,63
20260422,Madrid Masters,tennis,Gael Monfils,Camilo Ugo Carabelli,Player 2 Win,Camilo Ugo Carabelli,0.682,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,42,63
20260422,Madrid Masters,tennis,Adam Walton,Martin Landaluce,Player 1 Win,Adam Walton,0.4253,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,45,15
20260422,Madrid Masters,tennis,Adam Walton,Martin Landaluce,Player 2 Win,Martin Landaluce,0.5747,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,45,15
20260422,Madrid Masters,tennis,Alexei Popyrin,Martin Damm,Player 1 Win,Alexei Popyrin,0.6026,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,54,12
20260422,Madrid Masters,tennis,Alexei Popyrin,Martin Damm,Player 2 Win,Martin Damm,0.3974,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,54,12
20260422,Madrid Masters,tennis,Terence Atmane,Miomir Kecmanovic,Player 1 Win,Terence Atmane,0.5746,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,35,71
20260422,Madrid Masters,tennis,Terence Atmane,Miomir Kecmanovic,Player 2 Win,Miomir Kecmanovic,0.4254,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,35,71
20260422,Madrid Masters,tennis,Nuno Borges,Mariano Navone,Player 1 Win,Nuno Borges,0.3757,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,82,59
20260422,Madrid Masters,tennis,Nuno Borges,Mariano Navone,Player 2 Win,Mariano Navone,0.6243,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,82,59
20260422,Madrid Masters,tennis,Stefanos Tsitsipas,Patrick Kypson,Player 1 Win,Stefanos Tsitsipas,0.7854,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,63,7
20260422,Madrid Masters,tennis,Stefanos Tsitsipas,Patrick Kypson,Player 2 Win,Patrick Kypson,0.2146,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,63,7
20260422,Madrid Masters,tennis,Federico Cina,Elmer Moller,Player 1 Win,Federico Cina,0.4172,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,7,18
20260422,Madrid Masters,tennis,Federico Cina,Elmer Moller,Player 2 Win,Elmer Moller,0.5828,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,7,18
20260422,Madrid Masters,tennis,Tomas Machac,Francisco Comesana,Player 1 Win,Tomas Machac,0.7641,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,64,54
20260422,Madrid Masters,tennis,Tomas Machac,Francisco Comesana,Player 2 Win,Francisco Comesana,0.2359,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,64,54
20260422,Madrid Masters,tennis,Roberto Bautista Agut,Thiago Agustin Tirante,Player 1 Win,Roberto Bautista Agut,0.2455,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,48,23
20260422,Madrid Masters,tennis,Roberto Bautista Agut,Thiago Agustin Tirante,Player 2 Win,Thiago Agustin Tirante,0.7545,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,48,23
20260422,Madrid Masters,tennis,Vit Kopriva,Zhizhen Zhang,Player 1 Win,Vit Kopriva,0.7957,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,41,28
20260422,Madrid Masters,tennis,Vit Kopriva,Zhizhen Zhang,Player 2 Win,Zhizhen Zhang,0.2043,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,41,28
20260422,Madrid Masters,tennis,Lorenzo Sonego,Dusan Lajovic,Player 1 Win,Lorenzo Sonego,0.8294,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,61,23
20260422,Madrid Masters,tennis,Lorenzo Sonego,Dusan Lajovic,Player 2 Win,Dusan Lajovic,0.1706,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,61,23
20260422,Madrid Masters,tennis,Marin Cilic,Zizou Bergs,Player 1 Win,Marin Cilic,0.3572,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,39,77
20260422,Madrid Masters,tennis,Marin Cilic,Zizou Bergs,Player 2 Win,Zizou Bergs,0.6428,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,39,77
20260422,Madrid Masters,tennis,Jesper De Jong,Rafael Jodar,Player 1 Win,Jesper De Jong,0.1441,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,38,27
20260422,Madrid Masters,tennis,Jesper De Jong,Rafael Jodar,Player 2 Win,Rafael Jodar,0.8559,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,38,27
20260422,Madrid Masters,tennis,Dino Prizmic,Matteo Berrettini,Player 1 Win,Dino Prizmic,0.3649,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,23,54
20260422,Madrid Masters,tennis,Dino Prizmic,Matteo Berrettini,Player 2 Win,Matteo Berrettini,0.6351,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,23,54
20260422,Madrid Masters,tennis,Nikoloz Basilashvili,Sebastian Ofner,Player 1 Win,Nikoloz Basilashvili,0.5216,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,20,26
20260422,Madrid Masters,tennis,Nikoloz Basilashvili,Sebastian Ofner,Player 2 Win,Sebastian Ofner,0.4784,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,20,26
20260422,Madrid Masters,tennis,Ignacio Buse,Adrian Mannarino,Player 1 Win,Ignacio Buse,0.6002,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,22,45
20260422,Madrid Masters,tennis,Ignacio Buse,Adrian Mannarino,Player 2 Win,Adrian Mannarino,0.3998,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,22,45
20260422,Madrid Masters,tennis,Jenson Brooksby,Emilio Nava,Player 1 Win,Jenson Brooksby,0.6779,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,48,27
20260422,Madrid Masters,tennis,Jenson Brooksby,Emilio Nava,Player 2 Win,Emilio Nava,0.3221,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,48,27
20260422,Madrid Masters,tennis,Alejandro Tabilo,Valentin Royer,Player 1 Win,Alejandro Tabilo,0.822,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,54,31
20260422,Madrid Masters,tennis,Alejandro Tabilo,Valentin Royer,Player 2 Win,Valentin Royer,0.178,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,54,31
20260422,Madrid Masters,tennis,Alexandre Muller,Jan Lennard Struff,Player 1 Win,Alexandre Muller,0.6305,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,62,47
20260422,Madrid Masters,tennis,Alexandre Muller,Jan Lennard Struff,Player 2 Win,Jan Lennard Struff,0.3695,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,62,47
20260422,Madrid Masters,tennis,Damir Dzumhur,Mattia Bellucci,Player 1 Win,Damir Dzumhur,0.4908,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,64,39
20260422,Madrid Masters,tennis,Damir Dzumhur,Mattia Bellucci,Player 2 Win,Mattia Bellucci,0.5092,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,64,39
20260422,Madrid Masters,tennis,Jaime Faria,Hubert Hurkacz,Player 1 Win,Jaime Faria,0.3289,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,20,43
20260422,Madrid Masters,tennis,Jaime Faria,Hubert Hurkacz,Player 2 Win,Hubert Hurkacz,0.6711,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,20,43
20260422,Madrid Masters,tennis,Yannick Hanfmann,Marcos Giron,Player 1 Win,Yannick Hanfmann,0.6425,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,41,66
20260422,Madrid Masters,tennis,Yannick Hanfmann,Marcos Giron,Player 2 Win,Marcos Giron,0.3575,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,41,66
20260422,Madrid Masters,tennis,Marco Trungelliti,Daniel Merida Aguilar,Player 1 Win,Marco Trungelliti,0.4096,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,9,8
20260422,Madrid Masters,tennis,Marco Trungelliti,Daniel Merida Aguilar,Player 2 Win,Daniel Merida Aguilar,0.5904,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,9,8
20260422,Madrid Masters,tennis,Pablo Carreno Busta,Marton Fucsovics,Player 1 Win,Pablo Carreno Busta,0.2722,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,32,47
20260422,Madrid Masters,tennis,Pablo Carreno Busta,Marton Fucsovics,Player 2 Win,Marton Fucsovics,0.7278,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,32,47
20260422,Madrid Masters,tennis,Alexander Shevchenko,Jaume Munar,Player 1 Win,Alexander Shevchenko,0.3882,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,47,70
20260422,Madrid Masters,tennis,Alexander Shevchenko,Jaume Munar,Player 2 Win,Jaume Munar,0.6118,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,47,70
20260505,Rome,tennis,Peyton Stearns,Janice Tjen,Player 1 Win,Peyton Stearns,0.635,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,59,30
20260505,Rome,tennis,Peyton Stearns,Janice Tjen,Player 2 Win,Janice Tjen,0.365,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,59,30
20260505,Rome,tennis,Sinja Kraus,Elisabetta Cocciaretto,Player 1 Win,Sinja Kraus,0.3049,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,14,59
20260505,Rome,tennis,Sinja Kraus,Elisabetta Cocciaretto,Player 2 Win,Elisabetta Cocciaretto,0.6951,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,14,59
20260505,Rome,tennis,Talia Gibson,Martina Trevisan,Player 1 Win,Talia Gibson,0.7582,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,23,1
20260505,Rome,tennis,Talia Gibson,Martina Trevisan,Player 2 Win,Martina Trevisan,0.2418,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,23,1
20260505,Rome,tennis,Katie Boulter,Eva Lys,Player 1 Win,Katie Boulter,0.6508,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,56,48
20260505,Rome,tennis,Katie Boulter,Eva Lys,Player 2 Win,Eva Lys,0.3492,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,56,48
20260505,Rome,tennis,Anastasia Potapova,Dalma Galfi,Player 1 Win,Anastasia Potapova,0.8478,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,62,24
20260505,Rome,tennis,Anastasia Potapova,Dalma Galfi,Player 2 Win,Dalma Galfi,0.1522,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,62,24
20260505,Rome,tennis,Lisa Pigato,Tyra Caterina Grant,Player 1 Win,Lisa Pigato,0.683,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,4,4
20260505,Rome,tennis,Lisa Pigato,Tyra Caterina Grant,Player 2 Win,Tyra Caterina Grant,0.317,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,4,4
20260505,Rome,tennis,Laura Siegemund,Sara Bejlek,Player 1 Win,Laura Siegemund,0.373,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,43,20
20260505,Rome,tennis,Laura Siegemund,Sara Bejlek,Player 2 Win,Sara Bejlek,0.627,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,43,20
20260505,Rome,tennis,Jessica Bouzas Maneiro,Karolina Pliskova,Player 1 Win,Jessica Bouzas Maneiro,0.3924,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,65,15
20260505,Rome,tennis,Jessica Bouzas Maneiro,Karolina Pliskova,Player 2 Win,Karolina Pliskova,0.6076,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,65,15
20260505,Rome,tennis,Alexandra Eala,Magdalena Frech,Player 1 Win,Alexandra Eala,0.6394,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,51,58
20260505,Rome,tennis,Alexandra Eala,Magdalena Frech,Player 2 Win,Magdalena Frech,0.3606,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,51,58
20260505,Rome,tennis,Daria Kasatkina,Caty Mcnally,Player 1 Win,Daria Kasatkina,0.3369,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,53,40
20260505,Rome,tennis,Daria Kasatkina,Caty Mcnally,Player 2 Win,Caty Mcnally,0.6631,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,53,40
20260505,Rome,tennis,Noemi Basiletti,Ajla Tomljanovic,Player 1 Win,Noemi Basiletti,0.3512,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,2,55
20260505,Rome,tennis,Noemi Basiletti,Ajla Tomljanovic,Player 2 Win,Ajla Tomljanovic,0.6488,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,2,55
20260505,Rome,tennis,Yuliia Starodubtseva,Simona Waltert,Player 1 Win,Yuliia Starodubtseva,0.6487,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,39,11
20260505,Rome,tennis,Yuliia Starodubtseva,Simona Waltert,Player 2 Win,Simona Waltert,0.3513,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,39,11
20260505,Rome,tennis,Elena Rybakina,Karolina Pliskova,Player 1 Win,Elena Rybakina,0.9048,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,112,16
20260505,Rome,tennis,Elena Rybakina,Karolina Pliskova,Player 2 Win,Karolina Pliskova,0.0952,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,112,16
20260505,Rome,tennis,Alexandra Eala,Elena Rybakina,Player 1 Win,Alexandra Eala,0.08,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,52,113
20260505,Rome,tennis,Alexandra Eala,Elena Rybakina,Player 2 Win,Elena Rybakina,0.92,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,52,113
20260505,Rome,tennis,Elina Svitolina,Coco Gauff,Player 1 Win,Elina Svitolina,0.4406,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,81,92
20260505,Rome,tennis,Elina Svitolina,Coco Gauff,Player 2 Win,Coco Gauff,0.5594,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,81,92
20260505,Rome,tennis,Sorana Cirstea,Coco Gauff,Player 1 Win,Sorana Cirstea,0.3431,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,75,93
20260505,Rome,tennis,Sorana Cirstea,Coco Gauff,Player 2 Win,Coco Gauff,0.6569,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,75,93
20260505,Rome,tennis,Elina Svitolina,Iga Swiatek,Player 1 Win,Elina Svitolina,0.5342,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,82,102
20260505,Rome,tennis,Elina Svitolina,Iga Swiatek,Player 2 Win,Iga Swiatek,0.4658,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,82,102
20260505,Rome,tennis,Jelena Ostapenko,Sorana Cirstea,Player 1 Win,Jelena Ostapenko,0.2749,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,62,76
20260505,Rome,tennis,Jelena Ostapenko,Sorana Cirstea,Player 2 Win,Sorana Cirstea,0.7251,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,62,76
20260505,Rome,tennis,Coco Gauff,Mirra Andreeva,Player 1 Win,Coco Gauff,0.5063,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,94,92
20260505,Rome,tennis,Coco Gauff,Mirra Andreeva,Player 2 Win,Mirra Andreeva,0.4937,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,94,92
20260505,Rome,tennis,Jessica Pegula,Iga Swiatek,Player 1 Win,Jessica Pegula,0.6931,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,106,103
20260505,Rome,tennis,Jessica Pegula,Iga Swiatek,Player 2 Win,Iga Swiatek,0.3069,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,106,103
20260505,Rome,tennis,Elina Svitolina,Elena Rybakina,Player 1 Win,Elina Svitolina,0.2629,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,83,114
20260505,Rome,tennis,Elina Svitolina,Elena Rybakina,Player 2 Win,Elena Rybakina,0.7371,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,83,114
20260505,Rome,tennis,Linda Noskova,Sorana Cirstea,Player 1 Win,Linda Noskova,0.5774,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,89,77
20260505,Rome,tennis,Linda Noskova,Sorana Cirstea,Player 2 Win,Sorana Cirstea,0.4226,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,89,77
20260505,Rome,tennis,Jelena Ostapenko,Anna Kalinskaya,Player 1 Win,Jelena Ostapenko,0.3759,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,63,66
20260505,Rome,tennis,Jelena Ostapenko,Anna Kalinskaya,Player 2 Win,Anna Kalinskaya,0.6241,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,63,66
20260505,Rome,tennis,Iva Jovic,Coco Gauff,Player 1 Win,Iva Jovic,0.1635,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,54,95
20260505,Rome,tennis,Iva Jovic,Coco Gauff,Player 2 Win,Coco Gauff,0.8365,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,54,95
20260505,Rome,tennis,Mirra Andreeva,Elise Mertens,Player 1 Win,Mirra Andreeva,0.7458,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,93,79
20260505,Rome,tennis,Mirra Andreeva,Elise Mertens,Player 2 Win,Elise Mertens,0.2542,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,93,79
20260505,Rome,tennis,Anastasia Potapova,Jessica Pegula,Player 1 Win,Anastasia Potapova,0.2239,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,63,107
20260505,Rome,tennis,Anastasia Potapova,Jessica Pegula,Player 2 Win,Jessica Pegula,0.7761,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,63,107
20260505,Rome,tennis,Iga Swiatek,Naomi Osaka,Player 1 Win,Iga Swiatek,0.6929,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,104,58
20260505,Rome,tennis,Iga Swiatek,Naomi Osaka,Player 2 Win,Naomi Osaka,0.3071,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,104,58
20260505,Rome,tennis,Nikola Bartunkova,Elina Svitolina,Player 1 Win,Nikola Bartunkova,0.0822,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,14,84
20260505,Rome,tennis,Nikola Bartunkova,Elina Svitolina,Player 2 Win,Elina Svitolina,0.9178,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,14,84
20260505,Rome,tennis,Mirra Andreeva,Antonia Ruzic,Player 1 Win,Mirra Andreeva,0.9197,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,94,34
20260505,Rome,tennis,Mirra Andreeva,Antonia Ruzic,Player 2 Win,Antonia Ruzic,0.0803,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,94,34
20260505,Rome,tennis,Aryna Sabalenka,Sorana Cirstea,Player 1 Win,Aryna Sabalenka,0.8889,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,105,78
20260505,Rome,tennis,Aryna Sabalenka,Sorana Cirstea,Player 2 Win,Sorana Cirstea,0.1111,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,105,78
20260505,Rome,tennis,Linda Noskova,Oleksandra Oliynykova,Player 1 Win,Linda Noskova,0.8519,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,90,10
20260505,Rome,tennis,Linda Noskova,Oleksandra Oliynykova,Player 2 Win,Oleksandra Oliynykova,0.1481,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,90,10
20260505,Rome,tennis,Belinda Bencic,Anna Kalinskaya,Player 1 Win,Belinda Bencic,0.7529,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,81,67
20260505,Rome,tennis,Belinda Bencic,Anna Kalinskaya,Player 2 Win,Anna Kalinskaya,0.2471,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,81,67
20260505,Rome,tennis,Jelena Ostapenko,Qinwen Zheng,Player 1 Win,Jelena Ostapenko,0.3996,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,64,41
20260505,Rome,tennis,Jelena Ostapenko,Qinwen Zheng,Player 2 Win,Qinwen Zheng,0.6004,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,64,41
20260505,Rome,tennis,Solana Sierra,Coco Gauff,Player 1 Win,Solana Sierra,0.08,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,27,96
20260505,Rome,tennis,Solana Sierra,Coco Gauff,Player 2 Win,Coco Gauff,0.92,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,27,96
20260505,Rome,tennis,Iva Jovic,Taylor Townsend,Player 1 Win,Iva Jovic,0.6891,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,55,28
20260505,Rome,tennis,Iva Jovic,Taylor Townsend,Player 2 Win,Taylor Townsend,0.3109,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,55,28
20260505,Rome,tennis,Jasmine Paolini,Elise Mertens,Player 1 Win,Jasmine Paolini,0.5999,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,86,80
20260505,Rome,tennis,Jasmine Paolini,Elise Mertens,Player 2 Win,Elise Mertens,0.4001,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,86,80
20260505,Rome,tennis,Mirra Andreeva,Viktorija Golubic,Player 1 Win,Mirra Andreeva,0.92,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,95,32
20260505,Rome,tennis,Mirra Andreeva,Viktorija Golubic,Player 2 Win,Viktorija Golubic,0.08,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,95,32
20260505,Rome,tennis,Rebeka Masarova,Jessica Pegula,Player 1 Win,Rebeka Masarova,0.08,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,15,108
20260505,Rome,tennis,Rebeka Masarova,Jessica Pegula,Player 2 Win,Jessica Pegula,0.92,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,15,108
20260505,Rome,tennis,Anastasia Potapova,Liudmila Samsonova,Player 1 Win,Anastasia Potapova,0.7314,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,64,70
20260505,Rome,tennis,Anastasia Potapova,Liudmila Samsonova,Player 2 Win,Liudmila Samsonova,0.2686,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,64,70
20260505,Rome,tennis,Diana Shnaider,Naomi Osaka,Player 1 Win,Diana Shnaider,0.4425,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,75,59
20260505,Rome,tennis,Diana Shnaider,Naomi Osaka,Player 2 Win,Naomi Osaka,0.5575,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,75,59
20260505,Rome,tennis,Iga Swiatek,Elisabetta Cocciaretto,Player 1 Win,Iga Swiatek,0.8118,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,105,60
20260505,Rome,tennis,Iga Swiatek,Elisabetta Cocciaretto,Player 2 Win,Elisabetta Cocciaretto,0.1882,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,105,60
20260505,Rome,tennis,Hailey Baptiste,Elina Svitolina,Player 1 Win,Hailey Baptiste,0.227,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,66,85
20260505,Rome,tennis,Hailey Baptiste,Elina Svitolina,Player 2 Win,Elina Svitolina,0.773,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,66,85
20260505,Rome,tennis,Nikola Bartunkova,Madison Keys,Player 1 Win,Nikola Bartunkova,0.1377,,,BACKTEST,tennis-model-backtest,WIN,1,Clay,15,69
20260505,Rome,tennis,Nikola Bartunkova,Madison Keys,Player 2 Win,Madison Keys,0.8623,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,15,69
20260505,Rome,tennis,Laura Siegemund,Karolina Pliskova,Player 1 Win,Laura Siegemund,0.3974,,,BACKTEST,tennis-model-backtest,LOSS,0,Clay,44,17
